 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, rowcost
Eb major (3b), 6+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:1, 5+0:1:0:0:3, 3+0:1:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:3, 3+0:1:0:0:2, 5+0:0:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 119+0:7:0:0:60
A major (3#), 6+0:3:0:0:4, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 5+0:2:0:0:1, 6+0:3:0:0:2, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 6+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 7+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 7+0:1:0:0:2, 3+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 6+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 186+0:43:0:0:17
C minor (3b), 6+0:2:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 133+0:14:0:0:10
F# minor (3#), 6+0:3:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:2, 2+0:1:0:0:1, 4+0:1:0:0:2, 5+0:1:0:0:3, 6+0:2:0:0:4, 5+0:1:0:0:3, 3+0:1:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:2, 7+0:1:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:3, 3+0:1:0:0:3, 8+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:3, 7+0:1:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:2, 7+0:1:0:0:2, 2+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:1, 5+0:1:0:0:3, 5+0:1:0:0:3, 5+0:2:0:0:4, 3+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:2, 4+0:1:0:0:2, 219+0:41:0:0:118
Ab major (4b), 7+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:4, 4+0:1:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:3, 1+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:1:0:0:3, 3+0:1:0:0:3, 6+0:0:0:0:3, 5+0:1:0:0:3, 2+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 147+0:8:0:0:93
E major (4#), 7+0:3:0:0:3, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 6+0:2:0:0:2, 5+0:1:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 7+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 6+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 8+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 213+0:41:0:0:41
F minor (4b), 8+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:1:0:0:1, 5+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 125+0:8:0:0:8
C# minor (4#), 8+0:3:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:2, 3+0:1:0:0:3, 5+0:1:0:0:3, 6+0:2:0:0:5, 5+0:1:0:0:4, 3+0:1:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 4+0:1:0:0:4, 3+0:1:0:0:3, 7+0:1:0:0:5, 5+0:1:0:0:3, 5+0:1:0:0:4, 3+0:1:0:0:3, 6+0:1:0:0:3, 1+0:0:0:0:1, 5+0:1:0:0:3, 9+0:1:0:0:4, 3+0:1:0:0:3, 5+0:0:0:0:2, 4+0:1:0:0:4, 5+0:1:0:0:4, 3+0:1:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:4, 6+0:1:0:0:4, 5+0:0:0:0:2, 3+0:1:0:0:3, 3+0:0:0:0:2, 7+0:0:0:0:3, 5+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:2, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:3, 5+0:1:0:0:4, 3+0:1:0:0:3, 4+0:0:0:0:3, 7+0:0:0:0:3, 3+0:1:0:0:3, 5+0:0:0:0:3, 3+0:1:0:0:3, 227+0:41:0:0:162
Db major (5b), 6+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:4, 4+0:1:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 6+0:1:0:0:4, 4+0:1:0:0:3, 6+0:0:0:0:4, 6+0:1:0:0:4, 3+0:0:0:0:2, 6+0:0:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:3, 6+0:0:0:0:3, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:3, 6+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 187+0:7:0:0:124
B major (5#), 8+0:3:0:0:4, 5+0:1:0:0:2, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 6+0:1:0:0:2, 7+0:2:0:0:3, 5+0:1:0:0:2, 3+0:1:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:2, 5+0:0:0:0:1, 4+0:1:0:0:2, 3+0:1:0:0:1, 7+0:1:0:0:3, 6+0:1:0:0:1, 6+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 7+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 6+0:1:0:0:2, 3+0:1:0:0:1, 4+0:1:0:0:1, 6+0:1:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 7+0:0:0:0:1, 5+0:1:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 7+0:0:0:0:1, 3+0:1:0:0:1, 5+0:0:0:0:1, 3+0:1:0:0:1, 245+0:41:0:0:75
