 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, rowcost
Eb major (3b), 4+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+3:0:0:0:0,  , 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0,  , 6+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:1:0:0:2, 7+0+5:0:0:0:1, 1+0+2:0:0:0:0,  , 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+4:0:0:0:1, 2+0+1:0:0:0:0, 2+0+3:1:0:0:0,  , 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:0:0:0:0, 6+0+4:1:0:0:0, 5+0+2:0:0:0:0, 4+0+4:1:0:0:2, 5+0+5:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 78+0+59:4:0:0:6
A major (3#), 5+0+2:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0,  , 4+0+2:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 7+0+5:3:0:0:1, 4+0+1:0:0:0:0, 7+0+3:0:0:0:1, 8+0+7:0:0:0:1, 6+0+3:0:0:0:0,  , 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0,  , 4+0+2:0:0:0:0, 3+0+1:0:0:0:1, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:0, 6+0+5:0:0:0:2, 7+0+4:0:0:0:0, 1+0+2:1:0:0:0, 3+0+5:0:0:0:0, 6+0+6:0:0:0:0, 4+0+2:0:0:0:1, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 122+0+72:4:0:0:8
C minor (3b), 4+0+1:0:0:0:1, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0,  , 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0,  , 6+0+2:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 7+0+7:0:0:0:0, 1+0+4:0:0:0:0,  , 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:1:0:0:1,  , 2+0+4:0:0:0:0, 2+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:0, 6+0+4:1:0:0:0, 5+0+2:0:0:0:0, 4+0+6:1:0:0:1, 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 78+0+56:3:0:0:3
F# minor (3#), 5+0+2:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0,  , 4+0+2:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 7+0+5:3:0:0:1, 4+0+1:0:0:0:0, 7+0+4:0:0:0:0, 8+0+7:0:0:0:1, 6+0+4:0:0:0:1,  , 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 1+0+1:0:0:0:0, 4+0+2:0:0:0:0,  , 4+0+2:0:0:0:0, 3+0+1:0:0:0:1, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 6+0+5:0:0:0:2, 7+0+4:0:0:0:0, 1+0+2:1:0:0:0, 3+0+2:0:0:0:1, 9+0+3:0:0:0:3, 4+0+3:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 125+0+66:4:0:0:11
Ab major (4b), 4+0+4:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0,  , 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0,  , 7+0+2:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:1:0:0:2, 7+0+5:0:0:0:1, 2+0+2:0:0:0:0,  , 4+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1,  , 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+3:0:0:0:0, 7+0+4:0:0:0:0, 4+0+8:0:0:0:0, 6+0+5:0:0:0:1, 6+0+5:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 98+0+60:2:0:0:6
E major (4#), 6+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0,  , 5+0+2:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 8+0+5:3:0:0:1, 5+0+1:0:0:0:0, 7+0+3:1:1:0:2, 8+0+7:0:0:0:1, 7+0+6:2:0:0:0,  , 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0,  , 5+0+2:0:0:0:0, 3+0+1:0:0:0:1, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 5+0+5:0:0:0:0, 8+0+4:0:0:0:0, 3+0+2:1:0:0:0, 4+0+5:0:0:0:0, 7+0+5:0:0:0:0, 5+0+2:1:0:0:1, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 138+0+74:8:1:0:6
F minor (4b), 4+0+3:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0,  , 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 7+0+2:0:0:0:0, 2+0+1:0:0:0:0, 5+0+3:0:0:0:0, 7+0+5:0:0:0:0, 2+0+1:0:0:0:0,  , 4+0+3:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1,  , 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+3:0:0:0:0, 5+0+4:0:0:0:0, 8+0+2:1:0:0:0, 6+0+3:0:0:0:0, 5+0+6:1:0:0:1, 6+0+2:0:0:0:0, 4+0+4:0:0:0:0, 1+0+0:0:0:0:0, 100+0+52:3:0:0:2
C# minor (4#), 6+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0,  , 5+0+2:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 8+0+5:3:0:0:1, 5+0+1:0:0:0:0, 8+0+3:0:0:0:1, 8+0+7:0:0:0:1, 7+0+3:0:0:0:0,  , 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:1,  , 5+0+4:0:0:0:2, 2+0+2:0:1:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+4:0:0:0:2, 8+0+3:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:1, 7+0+3:0:0:0:3, 5+0+2:1:0:0:1, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 141+0+65:4:1:0:13
Db major (5b), 5+0+4:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0,  , 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:1, 3+0+2:0:0:0:0,  , 6+0+4:0:0:0:0, 3+0+0:0:0:0:0, 5+0+4:0:0:0:1, 8+0+5:0:0:0:1, 3+0+0:0:0:0:0,  , 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 4+0+3:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 7+0+5:0:0:0:2, 6+0+4:0:0:0:0, 5+0+8:0:0:0:0, 5+0+5:0:0:0:1, 7+0+5:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 110+0+73:0:0:0:6
B major (5#), 7+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0,  , 6+0+2:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0,  , 9+0+5:1:0:0:2, 6+0+1:0:0:0:0, 9+0+3:0:0:0:1, 9+0+5:1:0:0:1, 8+0+4:0:0:0:0,  , 4+0+2:0:0:0:0, 0+0+0:0:0:0:0, 6+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0,  , 6+0+2:0:0:0:0, 3+0+1:0:0:0:1, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 9+0+3:0:0:0:0, 4+0+2:0:0:0:0, 6+0+2:0:0:0:1, 6+0+3:0:0:0:3, 6+0+2:1:0:0:1, 4+0+6:0:0:0:1, 1+0+0:0:0:0:0, 150+0+63:3:0:0:11
Bb minor (5b), 5+0+4:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0,  , 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0,  , 6+0+2:0:0:0:0, 3+0+0:0:0:0:0, 5+0+4:0:0:0:1, 8+0+5:0:0:0:1, 3+0+0:0:0:0:0,  , 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 4+0+3:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 7+0+5:0:0:0:2, 6+0+4:0:0:0:0, 5+0+8:0:0:0:0, 5+0+5:0:0:0:1, 7+0+5:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 110+0+66:0:0:0:5
G# minor (5#), 7+0+5:0:0:0:2, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0,  , 6+0+2:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0,  , 9+0+5:1:0:0:2, 6+0+1:0:0:0:0, 9+0+3:0:0:0:1, 9+0+5:1:0:0:1, 8+0+4:0:0:0:0,  , 4+0+2:0:0:0:0, 0+0+0:0:0:0:0, 6+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:1,  , 6+0+4:0:0:0:2, 2+0+2:0:1:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+4:0:0:0:2, 9+0+9:1:0:0:3, 4+0+2:0:0:0:0, 6+0+2:0:0:0:1, 6+0+3:0:0:0:3, 6+0+2:1:0:0:1, 4+0+6:0:0:0:1, 1+0+0:0:0:0:0, 150+0+76:4:1:0:20
Gb major (6b), 7+0+1:0:0:0:1, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0,  , 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0,  , 8+0+2:0:0:0:0, 4+0+0:0:0:0:0, 7+0+4:0:0:0:1, 8+0+5:0:0:0:0, 4+0+2:0:0:0:0,  , 7+0+1:0:0:0:0, 0+0+0:0:0:0:0, 4+0+4:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0,  , 5+0+3:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 8+1+5:0:0:0:1, 5+0+4:0:0:0:0, 6+0+8:0:0:0:0, 5+0+5:0:0:0:0, 5+0+7:0:0:0:0, 6+0+2:0:0:0:0, 2+0+0:0:0:0:0, 137+1+68:0:0:0:4
F# major (6#), 6+0+5:0:0:0:2, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0,  , 7+0+2:0:0:0:0, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 7+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+0:0:0:0:0,  , 9+0+5:1:0:0:2, 6+0+1:0:0:0:0, 10+0+3:0:0:0:0, 10+0+5:1:0:0:1, 8+0+4:0:0:0:0,  , 5+0+2:0:0:0:0, 0+0+0:0:0:0:0, 7+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:0,  , 7+0+2:0:0:0:0, 3+0+2:0:1:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:2, 8+0+9:1:0:0:3, 4+0+2:0:0:0:0, 5+0+2:0:0:0:1, 5+0+3:0:0:0:3, 7+0+2:1:0:0:1, 5+0+6:0:0:0:1, 2+0+0:0:0:0:0, 155+0+75:4:1:0:16
Eb minor (6b), 7+0+4:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0,  , 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+2:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0,  , 8+0+4:0:0:0:0, 4+0+0:0:0:0:0, 7+0+4:0:0:0:1, 8+0+5:0:0:0:0, 4+0+2:0:0:0:0,  , 7+0+1:0:0:0:0, 0+0+0:0:0:0:0, 4+0+4:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0,  , 5+0+3:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 8+1+5:0:0:0:1, 5+0+4:0:0:0:0, 6+0+8:0:0:0:0, 5+0+5:0:0:0:0, 5+0+7:0:0:0:0, 6+0+2:0:0:0:0, 2+0+0:0:0:0:0, 137+1+75:0:0:0:3
D# minor (6#), 6+0+5:0:0:0:2, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0,  , 7+0+2:0:0:0:0, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 7+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+0:0:0:0:0,  , 9+0+5:1:0:0:2, 6+0+1:0:0:0:0, 10+0+3:0:0:0:0, 10+0+5:1:0:0:1, 8+0+4:0:0:0:0,  , 5+0+2:0:0:0:0, 0+0+0:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0,  , 7+0+2:0:0:0:0, 3+0+2:0:1:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:2, 8+0+9:0:0:0:5, 4+0+4:0:0:0:0, 5+0+2:0:0:0:1, 5+0+3:0:0:0:3, 7+0+3:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 156+0+73:2:1:0:16
