 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, rowcost
Eb major (3b), 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:0:3, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 8+1:0:1:0:2, 2+0:1:0:0:2, 4+0:1:0:0:2, 2+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:2, 5+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 12+1:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:1, 5+0:0:0:0:2, 9+0:1:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 11+1:0:1:0:2, 2+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 8+1:0:1:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:0:0:2, 1+0:0:0:0:0, 140+4:13:4:0:41
A major (3#), 4+0:1:0:0:1, 2+0:1:0:0:0, 7+0:2:0:0:1, 4+0:1:0:0:0, 6+0:2:0:0:1, 7+0:3:0:0:2, 6+0:4:0:0:3, 2+0:1:0:0:0, 7+2:3:1:0:4, 5+0:1:0:0:1, 8+0:2:0:0:1, 7+0:2:0:0:1, 4+0:1:0:0:1, 6+0:1:0:0:0, 6+0:2:0:0:2, 3+0:1:0:0:0, 7+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 8+0:4:0:0:3, 11+2:4:1:0:3, 4+0:2:0:0:1, 7+0:2:0:0:1, 7+0:1:0:0:0, 5+0:2:0:0:1, 5+0:1:0:0:0, 3+0:1:0:0:1, 6+0:3:0:0:1, 11+0:4:0:0:2, 5+0:3:0:0:2, 6+0:3:0:0:2, 5+0:2:0:0:1, 12+1:6:1:0:5, 4+0:2:0:0:1, 4+0:2:0:0:1, 2+0:1:0:0:0, 5+0:2:0:0:1, 5+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 2+0:0:0:0:0, 6+2:4:1:0:4, 4+0:2:0:0:1, 6+0:2:0:0:1, 2+0:1:0:0:0, 10+0:4:0:0:3, 5+0:1:0:0:0, 273+7:112:4:0:69
C minor (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 8+1:2:1:0:2, 1+0:1:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:3:0:0:1, 11+1:2:1:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:0, 6+0:0:0:0:0, 10+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 10+1:0:1:0:2, 3+0:1:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:1:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:0:0, 2+0:0:0:0:0, 174+4:22:4:0:19
F# minor (3#), 4+0:1:0:0:3, 2+0:1:0:0:2, 7+0:2:0:0:4, 5+0:1:0:0:3, 6+0:2:0:0:4, 7+0:3:0:0:4, 6+0:4:0:0:5, 2+0:1:0:0:2, 8+2:3:1:0:3, 5+0:1:0:0:3, 8+0:1:0:0:3, 7+0:2:0:0:4, 4+0:1:0:0:3, 6+0:2:0:0:4, 6+0:2:0:0:3, 4+0:1:0:0:2, 7+0:3:0:0:5, 5+0:3:0:0:4, 4+0:3:0:0:4, 8+0:4:0:0:6, 12+2:4:1:0:6, 4+0:2:0:0:3, 7+0:2:0:0:4, 8+0:1:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:4, 3+0:1:0:0:2, 7+0:3:0:0:4, 12+0:4:0:0:7, 5+0:3:0:0:4, 6+0:3:0:0:5, 5+0:2:0:0:4, 13+1:5:1:0:7, 4+0:2:0:0:3, 4+0:1:0:0:3, 2+0:1:0:0:2, 5+0:1:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:3, 6+0:2:0:0:3, 5+0:3:0:0:5, 5+0:3:0:0:4, 4+0:3:0:0:4, 2+0:0:0:0:2, 7+2:4:1:0:4, 4+0:1:0:0:2, 6+0:2:0:0:4, 2+0:1:0:0:2, 10+0:4:0:0:6, 5+0:1:0:0:3, 283+7:109:4:0:185
Ab major (4b), 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:3:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 7+1:0:1:0:3, 3+0:1:0:0:2, 4+0:1:0:0:3, 3+0:1:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:3, 6+0:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:2, 11+1:0:1:0:4, 2+0:0:0:0:1, 2+0:0:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:1:0:0:2, 6+0:0:0:0:3, 10+0:0:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 10+1:0:1:0:4, 3+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 7+1:0:1:0:3, 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 7+0:0:0:0:4, 2+0:0:0:0:1, 157+4:12:4:0:74
E major (4#), 5+0:1:0:0:1, 3+0:1:0:0:1, 8+0:2:0:0:2, 5+0:1:0:0:1, 7+0:2:0:0:2, 7+0:3:0:0:3, 5+1:3:0:0:3, 3+0:1:0:0:1, 7+2:3:1:0:3, 6+0:1:0:0:1, 8+0:1:0:0:1, 8+0:2:0:0:2, 4+0:1:0:0:1, 7+0:1:0:0:1, 7+0:2:0:0:2, 4+0:1:0:0:1, 7+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 9+0:4:0:0:4, 11+2:4:1:0:4, 5+0:2:0:0:2, 7+0:2:0:0:2, 8+0:1:0:0:1, 6+0:2:0:0:2, 6+0:1:0:0:1, 4+0:1:0:0:1, 7+0:3:0:0:3, 12+0:4:0:0:4, 5+0:3:0:0:3, 6+0:3:0:0:3, 6+0:2:0:0:2, 12+1:5:1:0:5, 5+0:2:0:0:2, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 6+0:3:0:0:3, 5+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 3+0:0:0:0:0, 6+2:4:1:0:4, 4+0:1:0:0:1, 6+0:2:0:0:2, 3+0:1:0:0:1, 10+0:4:0:0:4, 6+0:1:0:0:1, 302+8:105:4:0:105
F minor (4b), 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:1:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 7+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:1, 10+1:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:0, 9+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 9+1:0:1:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:0:0:0, 3+0:0:0:0:0, 181+4:13:4:0:17
C# minor (4#), 5+0:1:0:0:4, 3+0:1:0:0:2, 8+0:2:0:0:5, 5+0:1:0:0:4, 7+0:2:0:0:5, 7+0:3:0:0:5, 5+1:3:0:0:4, 3+0:1:0:0:2, 8+2:3:1:0:3, 7+0:1:0:0:4, 8+0:2:0:0:5, 8+0:2:0:0:5, 4+0:1:0:0:4, 7+0:1:0:0:3, 7+0:2:0:0:4, 4+0:1:0:0:3, 7+0:2:0:0:5, 5+0:3:0:0:5, 4+0:3:0:0:4, 9+0:4:0:0:7, 12+2:4:1:0:7, 5+0:2:0:0:4, 7+0:2:0:0:5, 8+0:1:0:0:4, 6+0:2:0:0:5, 6+0:1:0:0:3, 4+0:1:0:0:3, 7+0:3:0:0:5, 12+0:4:0:0:9, 5+0:3:0:0:5, 6+0:3:0:0:6, 6+0:2:0:0:5, 13+1:5:1:0:8, 5+0:2:0:0:4, 5+0:1:0:0:3, 3+0:1:0:0:2, 5+0:1:0:0:4, 6+0:3:0:0:5, 5+0:2:0:0:4, 6+0:2:0:0:4, 6+0:3:0:0:5, 5+0:3:0:0:5, 4+0:3:0:0:4, 3+0:0:0:0:2, 7+2:4:1:0:4, 4+0:1:0:0:3, 6+0:2:0:0:5, 3+0:1:0:0:2, 11+0:4:0:0:8, 6+0:1:0:0:4, 308+8:106:4:0:220
Db major (5b), 3+0:0:0:0:2, 1+0:0:0:0:1, 7+0:3:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 6+1:0:1:0:4, 4+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:4, 7+0:1:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:3, 12+1:0:1:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:3, 4+0:1:0:0:3, 7+0:0:0:0:4, 11+0:0:0:0:5, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 11+1:0:1:0:5, 4+0:1:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:2, 6+1:0:1:0:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 8+0:0:0:0:4, 3+0:0:0:0:2, 183+4:12:4:0:108
B major (5#), 6+0:1:0:0:2, 3+0:1:0:0:2, 9+0:2:0:0:2, 5+0:1:0:0:2, 7+0:2:0:0:3, 7+0:3:0:0:4, 5+1:3:0:0:3, 4+0:1:0:0:2, 7+2:3:1:0:3, 6+0:1:0:0:2, 9+0:1:0:0:2, 8+0:2:0:0:3, 5+0:1:0:0:2, 8+0:1:0:0:2, 8+0:2:0:0:2, 5+0:1:0:0:1, 7+0:2:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:3, 10+0:4:0:0:5, 11+2:4:1:0:5, 5+0:1:0:0:1, 8+0:2:0:0:3, 9+0:1:0:0:2, 7+0:2:0:0:3, 7+0:1:0:0:2, 5+0:1:0:0:1, 7+1:2:0:0:2, 13+0:4:0:0:5, 5+0:3:0:0:4, 6+0:3:0:0:4, 7+0:2:0:0:3, 12+1:5:1:0:6, 5+0:1:0:0:1, 6+0:1:0:0:2, 3+0:1:0:0:2, 6+0:1:0:0:2, 6+0:3:0:0:4, 6+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:1, 6+2:4:1:0:4, 3+0:1:0:0:1, 7+0:1:0:0:2, 4+0:1:0:0:2, 11+0:4:0:0:5, 7+0:1:0:0:2, 325+9:101:4:0:137
