 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, rowcost
Eb major (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:1:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 5+0:0:1:1:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:1:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 5+0:0:1:1:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:1:0:0, 4+0:0:1:0:0, 4+0:0:1:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:0, 3+0:0:1:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:1:0:0, 4+0:0:1:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:0, 4+0:0:1:0:1, 3+0:0:0:0:1, 3+0:1:2:0:1, 2+0:0:1:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 6+0:0:1:1:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 4+0:0:1:0:0, 3+0:0:0:0:1, 3+0:0:1:0:0, 3+0:0:1:0:0, 4+0:0:0:0:0, 8+0:0:1:1:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 257+0:2:38:4:37
A major (3#), 6+0:3:0:0:2, 5+0:3:0:0:3, 7+0:3:0:0:2, 10+0:6:0:0:5, 6+0:4:0:0:3, 5+0:4:1:0:3, 5+0:4:1:0:3, 4+0:2:0:0:1, 5+0:4:1:1:3, 3+0:2:0:0:1, 6+0:4:0:0:3, 6+0:2:0:0:2, 7+0:3:0:0:2, 5+0:3:0:0:3, 7+0:3:0:0:2, 10+0:6:0:0:5, 6+0:4:0:0:3, 5+0:4:1:0:3, 5+0:4:1:0:3, 4+0:2:0:0:1, 5+0:4:1:1:3, 3+0:2:0:0:1, 6+0:4:0:0:3, 6+0:2:0:0:2, 6+0:3:0:0:2, 5+0:3:0:0:3, 7+1:4:1:0:3, 8+0:6:1:0:5, 9+0:6:1:0:5, 5+0:4:1:0:3, 5+0:4:1:0:3, 4+0:3:0:0:3, 8+0:3:0:0:2, 4+0:1:0:0:0, 7+0:4:0:0:3, 6+0:4:0:0:4, 6+0:3:0:0:2, 5+0:3:0:0:3, 7+0:5:1:0:4, 7+0:4:0:0:5, 8+0:4:0:0:3, 8+0:6:2:0:6, 7+0:4:1:0:3, 6+0:4:0:0:4, 4+0:1:0:0:1, 6+0:2:0:0:1, 7+0:3:0:0:2, 8+0:6:1:0:5, 6+0:3:0:0:2, 5+0:3:0:0:3, 5+0:3:1:0:3, 6+0:5:0:0:4, 7+0:5:0:0:4, 5+0:4:1:0:3, 6+0:4:1:0:4, 6+0:5:0:0:4, 6+0:2:0:0:1, 4+0:2:0:0:1, 6+0:4:1:0:3, 6+0:4:0:0:3, 7+0:3:0:0:2, 5+0:3:0:0:3, 7+0:5:2:0:5, 6+0:5:1:0:5, 8+0:5:0:0:4, 7+0:5:2:0:5, 4+0:3:1:0:3, 8+0:5:0:0:4, 4+0:1:0:0:1, 5+0:3:0:0:2, 6+0:4:0:0:3, 8+1:3:0:1:4, 9+0:4:0:0:2, 4+0:3:0:0:3, 6+0:4:1:0:3, 7+0:5:0:0:4, 7+0:5:0:0:4, 6+0:4:1:0:3, 6+0:4:1:0:4, 7+0:4:0:1:4, 9+1:6:1:1:4, 3+0:2:0:0:1, 8+0:3:0:0:2, 6+0:5:0:0:4, 8+0:3:0:0:2, 5+0:3:0:0:3, 6+0:4:1:0:4, 5+0:4:0:0:4, 5+0:4:0:0:3, 8+0:5:1:0:4, 4+0:3:1:0:3, 6+0:3:0:0:3, 6+0:2:0:0:2, 7+0:3:0:0:2, 8+0:4:1:0:3, 7+0:5:0:0:4, 6+0:3:0:0:2, 6+0:4:0:0:3, 598+3:360:34:5:293
C minor (3b), 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:1:0:1, 6+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:1:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:1:1:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:1:0:1, 6+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:1:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:1:1:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 6+0:0:1:0:1, 5+0:0:1:0:2, 5+0:0:1:0:3, 3+0:0:1:0:1, 3+0:0:1:0:1, 1+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:1:0:1, 3+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:2:0:3, 4+0:0:1:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:1:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:1:0:1, 4+0:0:1:0:1, 3+0:0:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:2:0:3, 3+0:0:1:0:2, 4+0:0:0:0:1, 4+0:1:2:0:2, 2+0:0:1:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 6+0:0:0:1:2, 4+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:1:0:1, 3+0:0:1:0:1, 4+0:2:0:1:2, 8+1:1:1:1:3, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:1:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:0, 4+0:0:1:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 311+1:10:36:5:91
F# minor (3#), 6+0:3:0:0:4, 5+0:3:0:0:4, 7+0:4:1:0:6, 9+1:4:0:0:5, 6+0:4:0:0:5, 5+0:3:1:0:4, 5+0:4:1:0:4, 4+0:1:0:0:2, 5+0:4:1:1:4, 3+0:2:0:0:3, 6+0:4:0:0:4, 6+0:2:0:0:4, 7+0:3:0:0:5, 5+0:3:0:0:4, 7+0:4:1:0:6, 9+1:4:0:0:5, 6+0:4:0:0:5, 5+0:3:1:0:4, 5+0:4:1:0:4, 4+0:1:0:0:2, 5+0:4:1:1:4, 3+0:2:0:0:3, 6+0:4:0:0:4, 6+0:2:0:0:4, 6+0:3:0:0:5, 5+0:3:0:0:4, 7+1:4:1:0:6, 8+0:5:1:0:6, 9+0:6:1:0:8, 5+0:4:1:0:5, 5+0:4:1:0:5, 4+0:3:0:0:4, 8+0:2:0:0:4, 4+0:1:0:0:3, 7+0:4:0:0:5, 6+0:4:0:0:5, 6+0:3:0:0:4, 5+0:3:0:0:4, 7+0:4:1:0:6, 7+0:4:0:0:5, 8+0:4:0:0:5, 8+0:5:2:0:6, 7+0:3:1:0:4, 6+0:4:0:0:6, 4+0:1:0:0:3, 6+0:2:0:0:4, 7+0:3:0:0:4, 8+0:5:1:0:6, 6+0:3:0:0:4, 5+0:3:0:0:5, 5+0:3:1:0:4, 6+0:4:0:0:5, 7+0:5:0:0:6, 5+0:3:1:0:4, 6+0:4:1:0:5, 6+0:5:0:0:6, 6+0:2:0:0:4, 4+0:2:0:0:4, 6+0:4:1:0:5, 6+0:4:0:0:5, 7+0:3:0:0:5, 5+0:3:0:0:4, 7+0:5:2:0:6, 6+0:5:1:0:6, 8+0:5:0:0:6, 7+0:5:2:0:6, 4+0:3:1:0:4, 8+0:5:0:0:6, 4+0:1:0:0:3, 5+0:3:0:0:5, 6+0:4:0:0:4, 8+1:3:0:1:5, 9+0:4:0:0:6, 4+0:3:0:0:4, 6+0:3:1:0:4, 7+0:4:0:0:5, 7+0:5:0:0:6, 6+0:3:1:0:5, 6+0:4:1:0:6, 7+0:3:0:1:5, 9+1:6:1:1:6, 3+0:2:0:0:3, 8+0:3:0:0:4, 6+0:4:0:0:5, 8+0:3:0:0:5, 5+0:3:0:0:4, 6+0:4:1:0:5, 5+0:4:0:0:5, 5+0:4:0:0:5, 8+0:5:1:0:7, 5+0:3:1:0:4, 6+0:3:0:0:5, 6+0:2:0:0:4, 7+0:3:0:0:5, 8+0:4:1:0:4, 7+0:5:0:0:6, 6+0:3:0:0:5, 6+0:4:0:0:5, 597+5:341:36:5:461
Ab major (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 5+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:1:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 5+0:0:1:1:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 5+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:1:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 5+0:0:1:1:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:1:0:1, 3+0:0:1:0:0, 5+0:0:1:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:2:0:0, 2+0:0:1:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:1:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:2:0:0, 3+0:0:1:0:1, 2+0:0:0:0:1, 2+0:1:2:0:1, 1+0:0:1:0:0, 4+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:1:0:0:2, 5+0:0:1:1:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:1:0:1, 2+0:0:0:0:1, 2+0:0:1:0:0, 2+0:0:1:0:0, 3+0:0:0:0:0, 7+0:0:1:1:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:1:0:1, 2+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 192+0:2:38:4:54
E major (4#), 6+0:3:0:0:3, 5+0:3:0:0:3, 7+0:3:0:0:3, 10+0:5:0:0:5, 6+0:4:0:0:4, 5+0:3:1:0:3, 5+0:4:1:0:4, 4+0:1:0:0:1, 5+0:4:1:1:3, 3+0:2:0:0:2, 6+0:4:0:0:4, 6+0:2:0:0:2, 7+0:3:0:0:3, 5+0:3:0:0:3, 7+0:3:0:0:3, 10+0:5:0:0:5, 6+0:4:0:0:4, 5+0:3:1:0:3, 5+0:4:1:0:4, 4+0:1:0:0:1, 5+0:4:1:1:3, 3+0:2:0:0:2, 6+0:4:0:0:4, 6+0:2:0:0:2, 6+0:3:0:0:3, 5+0:3:0:0:3, 7+1:4:1:0:4, 8+0:5:1:0:5, 10+0:6:1:0:6, 5+0:4:1:0:4, 5+0:4:1:0:4, 4+0:3:0:0:3, 8+0:2:0:0:2, 5+0:1:0:0:1, 7+0:4:0:0:4, 6+0:4:0:0:4, 6+0:3:0:0:3, 5+0:3:0:0:3, 7+0:4:1:0:4, 7+0:4:0:0:4, 8+0:4:0:0:4, 8+0:5:2:0:6, 7+0:3:1:0:3, 6+0:4:0:0:4, 4+0:1:0:0:1, 6+0:2:0:0:2, 7+0:3:0:0:3, 8+0:5:1:0:5, 6+0:3:0:0:3, 5+0:3:0:0:3, 5+0:3:1:0:3, 6+0:4:0:0:4, 7+0:5:0:0:5, 5+0:3:1:0:3, 6+0:4:1:0:4, 6+0:5:0:0:5, 6+0:2:0:0:2, 4+0:2:0:0:2, 6+0:4:1:0:4, 6+0:4:0:0:4, 7+0:3:0:0:3, 6+0:3:0:0:3, 7+0:5:2:0:6, 6+0:5:1:0:5, 8+0:5:0:0:5, 7+0:5:2:0:6, 4+0:3:1:0:3, 8+0:5:0:0:5, 4+0:1:0:0:1, 5+0:3:0:0:3, 6+0:4:0:0:4, 8+1:3:0:1:4, 9+0:4:0:0:4, 4+0:3:0:0:3, 6+0:3:1:0:3, 7+0:4:0:0:4, 7+0:5:0:0:5, 6+0:3:1:0:3, 6+0:4:1:0:4, 8+0:5:0:0:5, 9+1:6:1:1:5, 3+0:2:0:0:2, 8+0:3:0:0:3, 6+0:4:0:0:4, 8+0:3:0:0:3, 5+0:3:0:0:3, 6+0:4:1:0:4, 5+0:4:0:0:4, 5+0:4:0:0:4, 8+0:5:1:0:5, 4+0:3:1:0:3, 6+0:3:0:0:3, 6+0:2:0:0:2, 7+0:3:0:0:3, 8+0:4:1:0:4, 7+0:5:0:0:5, 6+0:3:0:0:3, 6+0:4:0:0:4, 602+3:343:34:4:344
F minor (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:1:0:1, 1+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:1:1:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:1:0:1, 1+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:1:1:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:1:0:1, 4+0:0:1:0:1, 6+0:0:1:0:1, 1+0:0:1:0:1, 1+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:2:0:2, 2+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:2:0:2, 4+0:0:1:0:1, 3+0:0:0:0:0, 3+0:1:2:0:2, 1+0:0:1:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 6+0:0:1:1:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:1:0:1, 4+0:0:0:0:0, 8+0:0:1:1:2, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 268+0:2:36:4:41
C# minor (4#), 6+0:3:0:0:5, 5+0:3:0:0:5, 7+0:3:0:0:6, 10+0:5:0:0:8, 6+0:4:0:0:5, 5+0:3:1:0:4, 5+0:4:1:0:5, 4+0:1:0:0:3, 4+0:4:1:1:3, 3+0:2:0:0:3, 6+0:4:0:0:5, 6+0:2:0:0:5, 7+0:3:0:0:5, 5+0:3:0:0:5, 7+0:3:0:0:6, 10+0:5:0:0:8, 6+0:4:0:0:5, 5+0:3:1:0:4, 5+0:4:1:0:5, 4+0:1:0:0:3, 4+0:4:1:1:3, 3+0:2:0:0:3, 6+0:4:0:0:5, 6+0:2:0:0:5, 6+0:3:0:0:5, 6+0:3:0:0:5, 7+1:3:1:0:4, 8+0:5:1:0:7, 10+0:6:1:0:9, 5+0:4:1:0:5, 5+0:4:1:0:5, 5+0:3:0:0:4, 8+0:2:0:0:6, 5+0:1:0:0:3, 7+0:4:0:0:6, 6+0:4:0:0:6, 6+0:3:0:0:5, 5+0:3:0:0:5, 6+0:4:1:0:5, 8+0:4:0:0:6, 8+0:4:0:0:6, 7+0:5:1:0:6, 7+0:3:1:0:5, 7+0:4:0:0:6, 4+0:1:0:0:4, 6+0:2:0:0:3, 7+0:3:0:0:6, 8+0:5:1:0:7, 6+0:3:0:0:5, 5+0:3:0:0:5, 5+0:3:1:0:4, 7+0:4:0:0:5, 7+0:5:0:0:6, 5+0:3:1:0:4, 6+0:4:1:0:5, 6+0:5:0:0:6, 7+0:2:0:0:5, 4+0:2:0:0:4, 6+0:4:1:0:5, 6+0:4:0:0:6, 7+0:3:0:0:5, 7+0:3:0:0:4, 6+0:5:1:0:6, 7+0:5:1:0:6, 8+0:5:0:0:7, 6+1:4:1:0:5, 4+0:3:1:0:4, 8+0:5:0:0:7, 4+0:1:0:0:4, 5+0:3:0:0:5, 6+0:4:0:0:5, 9+0:6:1:1:6, 9+0:4:0:0:7, 4+0:3:0:0:4, 6+0:3:1:0:4, 8+0:4:0:0:5, 7+0:5:0:0:6, 5+0:3:1:0:4, 5+0:4:1:0:5, 7+1:3:0:0:4, 9+1:6:1:1:7, 3+0:2:0:0:3, 8+0:3:0:0:5, 6+0:4:0:0:5, 8+0:3:0:0:5, 5+0:3:0:0:4, 6+0:4:1:0:5, 6+0:4:0:0:5, 5+0:4:0:0:5, 7+1:4:1:0:5, 4+0:3:1:0:4, 6+0:3:0:0:6, 6+0:2:0:0:5, 7+0:3:0:0:5, 8+0:4:1:0:6, 7+0:5:0:0:7, 6+0:3:0:0:6, 6+0:4:0:0:6, 603+5:341:32:4:500
Db major (5b), 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 4+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:1:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 4+0:0:1:1:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 4+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:1:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 4+0:0:1:1:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:1:0:1, 2+0:0:1:0:0, 4+0:0:1:0:1, 1+0:0:1:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:2:0:0, 3+0:0:1:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:1:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 5+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:2:0:0, 2+0:0:1:0:1, 1+0:0:0:0:1, 2+0:1:2:0:1, 1+0:0:1:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:1:0:0:2, 4+0:0:1:1:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:1:0:1, 1+0:0:0:0:1, 2+0:0:1:0:0, 2+0:0:1:0:0, 2+0:0:0:0:1, 8+0:0:1:1:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:1:0:1, 2+0:0:1:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 182+0:2:38:4:58
B major (5#), 6+0:3:0:0:4, 5+0:3:0:0:4, 7+0:3:0:0:4, 10+0:5:0:0:6, 6+0:4:0:0:4, 5+0:3:1:0:4, 5+0:4:1:0:4, 3+0:1:0:0:1, 5+0:4:1:1:3, 3+0:2:0:0:3, 6+0:4:0:0:4, 7+0:2:0:0:3, 7+0:3:0:0:4, 5+0:3:0:0:4, 7+0:3:0:0:4, 10+0:5:0:0:6, 6+0:4:0:0:4, 5+0:3:1:0:4, 5+0:4:1:0:4, 3+0:1:0:0:1, 5+0:4:1:1:3, 3+0:2:0:0:3, 6+0:4:0:0:4, 7+0:2:0:0:3, 6+0:3:0:0:4, 5+0:3:0:0:3, 7+1:4:1:0:5, 8+0:5:1:0:5, 10+0:6:1:0:7, 5+0:4:1:0:5, 5+0:4:1:0:5, 4+0:3:0:0:3, 8+0:3:0:0:4, 6+0:1:0:0:2, 7+0:4:0:0:4, 6+0:4:0:0:4, 6+0:3:0:0:4, 5+0:3:0:0:3, 7+0:4:1:0:5, 7+0:4:0:0:5, 8+0:4:0:0:5, 8+0:5:2:0:7, 7+0:3:1:0:4, 6+0:4:0:0:5, 5+0:1:0:0:2, 6+0:2:0:0:3, 7+0:3:0:0:4, 8+0:5:1:0:5, 6+0:3:0:0:4, 5+0:3:0:0:4, 5+0:3:1:0:4, 6+0:4:0:0:4, 7+0:5:0:0:5, 5+0:3:1:0:4, 6+0:4:1:0:5, 6+0:5:0:0:5, 7+0:2:0:0:3, 4+0:2:0:0:3, 6+0:4:1:0:4, 6+0:4:0:0:4, 7+0:3:0:0:4, 6+0:3:0:0:3, 7+0:5:2:0:7, 6+0:5:1:0:5, 8+0:5:0:0:6, 7+0:5:2:0:7, 4+0:3:1:0:4, 8+0:5:0:0:5, 5+0:1:0:0:2, 6+0:3:0:0:4, 6+0:4:0:0:4, 8+1:3:0:1:4, 9+0:4:0:0:5, 4+0:3:0:0:3, 6+0:3:1:0:4, 7+0:4:0:0:4, 7+0:5:0:0:5, 6+0:3:1:0:4, 6+0:4:1:0:5, 8+0:5:0:0:5, 10+1:5:1:1:4, 3+0:2:0:0:3, 8+0:3:0:0:4, 6+0:4:0:0:4, 8+0:3:0:0:4, 5+0:3:0:0:3, 6+0:4:1:0:5, 5+0:4:0:0:4, 6+0:4:0:0:4, 8+0:5:1:0:6, 4+0:3:1:0:4, 6+0:3:0:0:4, 7+0:2:0:0:3, 7+0:3:0:0:4, 8+0:4:1:0:5, 7+0:5:0:0:5, 6+0:3:0:0:4, 6+0:4:0:0:4, 610+3:343:34:4:404
