 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, rowcost
G# minor (5#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 3+0:0:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:5, 7+0:2:0:0:6, 83+0:36:0:0:79
Bb minor mel (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 15+0:2:0:0:4
G# minor mel (5#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 3+0:0:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:5, 7+0:2:0:0:6, 83+0:36:0:0:79
Db major blues (5b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:4, 5+0:0:0:0:2, 49+0:2:0:0:8
B major blues (5#), 4+0:2:0:0:2, 4+0:2:0:0:3, 4+0:2:0:0:2,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:2:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:2, 7+0:2:0:0:3, 82+0:36:0:0:43
Bb minor blues (5b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:4, 5+0:0:0:0:2, 49+0:2:0:0:8
G# minor blues (5#), 4+0:2:0:0:2, 4+0:2:0:0:3, 4+0:2:0:0:2,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:2:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:2, 7+0:2:0:0:3, 82+0:36:0:0:43
Db dorian (5b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:3, 2+0:0:0:0:0, 10+0:2:0:0:4
B dorian (5#), 4+0:2:0:0:2, 4+0:2:0:0:3, 4+0:2:0:0:2,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:2:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:2, 7+0:2:0:0:3, 82+0:36:0:0:43
Db phrygian (5b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:0:0:3, 4+0:0:0:0:1, 42+0:2:0:0:5
B phrygian (5#), 4+0:2:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:1,  , 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:2, 6+0:3:0:0:2, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:3, 3+0:0:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:2, 6+0:1:0:0:1, 6+0:2:0:0:1, 81+0:37:0:0:24
Db lydian (5b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:3, 2+0:0:0:0:0, 10+0:2:0:0:4
B lydian (5#), 4+0:2:0:0:2, 4+0:2:0:0:3, 4+0:2:0:0:2,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:2:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:2, 7+0:2:0:0:3, 82+0:36:0:0:43
Db mixolydian (5b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:0:0:3, 4+0:0:0:0:1, 42+0:2:0:0:5
B mixolydian (5#), 4+0:2:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:1,  , 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:2, 6+0:3:0:0:2, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:3, 3+0:0:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:2, 6+0:1:0:0:1, 6+0:2:0:0:1, 81+0:37:0:0:24
Db aeolian (5b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:2:0:0:3, 3+0:0:0:0:0, 24+0:2:0:0:4
B aeolian (5#), 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 6+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 3+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 6+0:1:0:0:1, 7+0:2:0:0:2, 82+0:36:0:0:36
Db locrian (5b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:4, 5+0:0:0:0:2, 48+0:2:0:0:8
B locrian (5#), 4+0:2:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:0,  , 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:2, 5+0:2:0:0:0, 78+0:37:0:0:8
Gb major (6b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:0:0:3, 4+0:0:0:0:1, 42+0:2:0:0:5
F# major (6#), 4+0:2:0:0:2, 4+0:2:0:0:3, 4+0:2:0:0:2,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:2:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:2, 7+0:2:0:0:3, 82+0:36:0:0:43
Eb minor (6b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:2:0:0:3, 3+0:0:0:0:0, 39+0:2:0:0:4
D# minor (6#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 3+0:0:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 6+0:1:0:0:5, 7+0:2:0:0:7, 82+0:36:0:0:80
Eb minor mel (6b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:3, 2+0:0:0:0:0, 21+0:2:0:0:4
D# minor mel (6#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:5, 7+0:2:0:0:7, 84+0:36:0:0:80
Gb major blues (6b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1,  , 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 7+0:2:0:0:5, 6+0:0:0:0:3, 61+0:2:0:0:23
F# major blues (6#), 4+0:2:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:3,  , 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:4, 6+0:2:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:3:0:0:4, 4+0:0:0:0:1, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:4, 7+0:1:0:0:3, 7+0:2:0:0:4, 84+0:36:0:0:61
Eb minor blues (6b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1,  , 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 7+0:2:0:0:5, 6+0:0:0:0:3, 61+0:2:0:0:23
D# minor blues (6#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:5, 7+0:2:0:0:7, 84+0:36:0:0:80
Gb dorian (6b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:2:0:0:3, 3+0:0:0:0:0, 24+0:2:0:0:4
F# dorian (6#), 4+0:2:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:3,  , 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:4, 6+0:2:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:3:0:0:4, 4+0:0:0:0:1, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:4, 7+0:1:0:0:3, 7+0:2:0:0:4, 84+0:36:0:0:61
Gb phrygian (6b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:4, 5+0:0:0:0:2, 48+0:2:0:0:8
F# phrygian (6#), 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 6+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 3+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 6+0:1:0:0:1, 7+0:2:0:0:2, 82+0:36:0:0:36
Gb lydian (6b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:2:0:0:3, 3+0:0:0:0:0, 24+0:2:0:0:4
F# lydian (6#), 4+0:2:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:3,  , 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:4, 6+0:2:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:3:0:0:4, 4+0:0:0:0:1, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:4, 7+0:1:0:0:3, 7+0:2:0:0:4, 84+0:36:0:0:61
Gb mixolydian (6b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:4, 5+0:0:0:0:2, 48+0:2:0:0:8
F# mixolydian (6#), 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 6+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 3+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 6+0:1:0:0:1, 7+0:2:0:0:2, 82+0:36:0:0:36
Gb aeolian (6b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:0:0:3, 4+0:0:0:0:1, 42+0:2:0:0:5
F# aeolian (6#), 4+0:2:0:0:2, 4+0:2:0:0:3, 4+0:2:0:0:2,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:2:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:2, 7+0:2:0:0:3, 82+0:36:0:0:43
Gb locrian (6b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1,  , 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 7+0:2:0:0:5, 6+0:0:0:0:3, 61+0:2:0:0:23
F# locrian (6#), 4+0:2:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:1,  , 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:2, 6+0:3:0:0:2, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:3, 3+0:0:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:2, 6+0:1:0:0:1, 6+0:2:0:0:1, 81+0:37:0:0:24
Cb major (7b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:4, 5+0:0:0:0:2, 48+0:2:0:0:8
C# major (7#), 4+0:2:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:3,  , 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:4, 6+0:2:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:3:0:0:4, 4+0:0:0:0:1, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:4, 7+0:1:0:0:3, 7+0:2:0:0:4, 84+0:36:0:0:61
Ab minor (7b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:3, 4+0:0:0:0:1, 34+0:2:0:0:5
A# minor (7#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:5, 7+0:2:0:0:7, 84+0:36:0:0:80
Ab minor mel (7b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:2:0:0:3, 3+0:0:0:0:1, 28+0:2:0:0:5
A# minor mel (7#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 8+0:1:0:0:5, 7+0:2:0:0:7, 85+0:36:0:0:80
Cb major blues (7b), 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2,  , 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 7+0:2:0:0:6, 7+0:0:0:0:4, 78+0:2:0:0:41
C# major blues (7#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:2, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 8+0:1:0:0:4, 7+0:2:0:0:5, 85+0:36:0:0:76
Ab minor blues (7b), 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2,  , 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 7+0:2:0:0:6, 7+0:0:0:0:4, 78+0:2:0:0:41
A# minor blues (7#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:2, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 8+0:1:0:0:4, 7+0:2:0:0:5, 85+0:36:0:0:76
