 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, rowcost
Eb major (3b), 4+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:1,  , 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1,  , 5+0:0:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:3, 8+0:0:0:0:2, 1+0:0:0:0:0,  , 2+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:1:0:0:2,  , 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 75+0:3:0:0:36
A major (3#), 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:0,  , 3+0:1:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0,  , 5+0:2:0:0:1, 4+0:0:0:0:0, 6+0:1:0:0:0, 10+0:1:0:0:0, 5+0:2:0:0:1,  , 2+0:0:0:0:0, 1+0:1:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0,  , 4+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:1, 5+0:0:0:0:0, 1+0:1:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:2, 5+0:1:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 113+0:21:0:0:7
C minor (3b), 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0,  , 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0,  , 6+0:1:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 9+0:0:0:0:0, 2+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 74+0:8:0:0:4
F# minor (3#), 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:2,  , 4+0:1:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1,  , 6+0:2:0:0:4, 4+0:0:0:0:2, 7+0:0:0:0:2, 11+0:1:0:0:4, 5+0:2:0:0:4,  , 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:2,  , 5+0:0:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 5+0:2:0:0:4, 5+0:1:0:0:3, 1+0:1:0:0:1, 3+0:0:0:0:2, 7+0:2:0:0:4, 6+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 131+0:16:0:0:68
Ab major (4b), 4+0:0:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:1,  , 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:2,  , 6+0:0:0:0:2, 2+0:0:0:0:1, 6+0:1:0:0:4, 9+0:0:0:0:3, 2+0:0:0:0:1,  , 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:2, 3+0:0:0:0:2, 2+0:1:0:0:2,  , 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:3, 6+0:1:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:2, 1+0:0:0:0:1, 94+0:3:0:0:53
E major (4#), 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0,  , 4+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0,  , 6+0:2:0:0:2, 5+0:0:0:0:0, 7+0:0:0:0:0, 11+0:1:0:0:1, 6+0:2:0:0:2,  , 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0,  , 5+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:1, 6+0:0:0:0:0, 2+0:1:0:0:1, 4+0:0:0:0:0, 8+0:1:0:0:1, 6+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 130+0:12:0:0:12
F minor (4b), 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 5+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:2, 8+0:0:0:0:0, 3+0:0:0:0:0,  , 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:1,  , 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 6+0:1:0:0:1, 3+0:0:0:0:0, 7+0:0:0:0:0, 6+0:1:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 86+0:7:0:0:7
C# minor (4#), 5+0:1:0:0:4, 2+0:0:0:0:2, 4+0:0:0:0:2,  , 4+0:1:0:0:3, 3+0:0:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:2,  , 6+0:2:0:0:5, 5+0:0:0:0:3, 8+0:0:0:0:3, 11+0:1:0:0:5, 6+0:2:0:0:5,  , 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:4, 3+0:0:0:0:1, 4+0:0:0:0:3,  , 5+0:0:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:2, 6+0:1:0:0:3, 7+0:0:0:0:3, 3+0:1:0:0:1, 5+0:0:0:0:3, 8+0:2:0:0:5, 7+0:0:0:0:2, 6+0:0:0:0:3, 1+0:0:0:0:1, 140+0:13:0:0:85
Db major (5b), 5+0:0:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:2,  , 3+0:0:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2,  , 5+0:0:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:4, 10+0:0:0:0:5, 3+0:0:0:0:2,  , 4+0:0:0:0:3, 0+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:3, 2+0:0:0:0:1,  , 4+0:0:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 5+0:0:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:3, 7+0:0:0:0:5, 5+0:0:0:0:3, 2+0:0:0:0:1, 105+0:1:0:0:73
B major (5#), 5+0:1:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1,  , 5+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0,  , 7+0:1:0:0:2, 6+0:0:0:0:1, 8+0:0:0:0:1, 11+0:0:0:0:1, 7+0:2:0:0:3,  , 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:1,  , 6+0:0:0:0:1, 3+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 7+0:0:0:0:1, 7+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:1, 7+0:1:0:0:2, 7+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 139+0:8:0:0:31
Bb minor (5b), 4+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0,  , 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 9+0:0:0:0:1, 2+0:0:0:0:0,  , 4+0:0:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0,  , 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 93+0:2:0:0:15
G# minor (5#), 5+0:1:0:0:4, 2+0:0:0:0:2, 3+0:0:0:0:3,  , 5+0:1:0:0:4, 3+0:0:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:4, 3+0:0:0:0:2,  , 8+0:1:0:0:5, 6+0:0:0:0:4, 8+0:0:0:0:4, 11+0:0:0:0:5, 7+0:2:0:0:6,  , 3+0:0:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:4, 2+0:0:0:0:2, 4+0:0:0:0:3,  , 6+0:0:0:0:4, 3+0:1:0:0:3, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 7+0:0:0:0:3, 7+0:0:0:0:5, 3+0:0:0:0:1, 5+0:0:0:0:4, 7+0:1:0:0:5, 7+0:0:0:0:3, 4+0:0:0:0:4, 1+0:0:0:0:1, 141+0:8:0:0:102
Gb major (6b), 6+0:0:0:0:4, 1+0:0:0:0:0, 3+0:0:0:0:2,  , 4+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3,  , 6+0:0:0:0:4, 4+0:0:0:0:3, 7+0:0:0:0:5, 11+0:0:0:0:6, 4+0:0:0:0:3,  , 5+0:0:0:0:4, 0+0:0:0:0:0, 4+0:0:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:2,  , 5+0:0:0:0:4, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 6+0:0:0:0:5, 5+0:1:0:0:4, 5+0:0:0:0:4, 6+0:0:0:0:4, 8+0:0:0:0:6, 6+0:0:0:0:4, 2+0:0:0:0:2, 133+0:1:0:0:93
F# major (6#), 6+0:1:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:2,  , 6+0:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1,  , 8+0:1:0:0:3, 6+0:0:0:0:2, 9+0:0:0:0:2, 12+0:0:0:0:3, 7+0:2:0:0:4,  , 4+0:0:0:0:1, 0+0:0:0:0:0, 6+0:1:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:2,  , 7+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:2, 7+0:0:0:0:2, 7+0:1:0:0:3, 2+0:0:0:0:0, 5+0:0:0:0:2, 7+0:1:0:0:3, 8+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 158+0:9:0:0:61
Eb minor (6b), 6+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1,  , 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1,  , 5+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:2, 10+0:0:0:0:2, 3+0:0:0:0:0,  , 4+0:0:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1,  , 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 5+0:0:0:0:1, 7+0:0:0:0:3, 5+0:0:0:0:2, 2+0:0:0:0:1, 113+0:2:0:0:35
D# minor (6#), 6+0:1:0:0:5, 2+0:0:0:0:2, 4+0:0:0:0:3,  , 6+0:1:0:0:5, 3+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:4, 4+0:0:0:0:3,  , 8+0:1:0:0:6, 6+0:0:0:0:5, 9+0:0:0:0:5, 12+0:0:0:0:6, 7+0:2:0:0:7,  , 4+0:0:0:0:3, 0+0:0:0:0:0, 6+0:1:0:0:5, 3+0:0:0:0:2, 5+0:0:0:0:3,  , 7+0:0:0:0:5, 4+0:1:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 7+0:0:0:0:4, 7+0:1:0:0:6, 3+0:0:0:0:2, 6+0:0:0:0:5, 7+0:1:0:0:6, 8+0:0:0:0:5, 5+0:0:0:0:4, 2+0:0:0:0:1, 160+0:9:0:0:120
Cb major (7b), 7+0:0:0:0:5, 2+0:0:0:0:1, 4+0:0:0:0:3,  , 5+0:0:0:0:4, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 5+0:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:4,  , 7+0:0:0:0:5, 5+0:0:0:0:4, 8+0:0:0:0:6, 12+0:0:0:0:7, 5+0:0:0:0:4,  , 5+0:0:0:0:5, 0+0:0:0:0:0, 5+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3,  , 6+0:0:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:3, 7+0:0:0:0:6, 5+0:1:0:0:4, 6+0:0:0:0:5, 7+0:0:0:0:5, 8+0:0:0:0:7, 7+0:0:0:0:5, 2+0:0:0:0:2, 156+0:1:0:0:121
C# major (7#), 7+0:1:0:0:4, 2+0:0:0:0:2, 4+0:0:0:0:2,  , 6+0:1:0:0:3, 3+0:0:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2,  , 8+0:1:0:0:4, 6+0:0:0:0:3, 10+0:0:0:0:3, 13+0:0:0:0:4, 7+0:2:0:0:5,  , 5+0:0:0:0:2, 0+0:0:0:0:0, 6+0:1:0:0:4, 4+0:0:0:0:1, 5+0:0:0:0:3,  , 7+0:0:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:2, 7+0:0:0:0:2, 8+0:1:0:0:4, 3+0:0:0:0:0, 6+0:0:0:0:3, 8+0:1:0:0:4, 9+0:0:0:0:2, 6+0:0:0:0:3, 2+0:0:0:0:1, 170+0:9:0:0:81
Ab minor (7b), 6+0:0:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:1,  , 5+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:2,  , 7+0:1:0:0:3, 4+0:0:0:0:1, 8+0:1:0:0:4, 11+0:0:0:0:3, 4+0:0:0:0:1,  , 4+0:0:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:2,  , 5+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 6+0:0:0:0:3, 6+0:1:0:0:3, 5+0:0:0:0:2, 8+0:0:0:0:2, 7+0:0:0:0:4, 6+0:0:0:0:2, 1+0:0:0:0:1, 144+0:4:0:0:54
A# minor (7#), 7+0:1:0:0:6, 2+0:0:0:0:2, 4+0:0:0:0:4,  , 6+0:1:0:0:6, 4+0:0:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:2, 5+0:0:0:0:5, 6+0:0:0:0:4, 4+0:0:0:0:4,  , 8+0:1:0:0:7, 6+0:0:0:0:5, 10+0:0:0:0:6, 13+0:0:0:0:7, 7+0:2:0:0:7,  , 5+0:0:0:0:4, 0+0:0:0:0:0, 7+0:1:0:0:6, 5+0:0:0:0:3, 6+0:0:0:0:4,  , 7+0:0:0:0:6, 4+0:1:0:0:4, 3+0:0:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:2, 8+0:0:0:0:4, 8+0:1:0:0:7, 3+0:0:0:0:2, 6+0:0:0:0:5, 9+0:1:0:0:6, 9+0:0:0:0:6, 6+0:0:0:0:5, 2+0:0:0:0:2, 177+0:9:0:0:140
