 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, rowcost
Eb major (3b), 1+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 5+0:2:0:0:3, 1+0:0:0:0:0, 3+0:1:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 6+0:2:0:0:4, 1+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 6+0:0:0:0:2, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 6+0:1:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 6+0:2:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 116+0:14:0:0:52
A major (3#), 3+0:0:0:0:0, 3+0:1:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:1, 5+0:3:0:0:1, 6+0:2:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 6+0:1:0:0:1, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 6+0:2:0:0:0, 5+0:1:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 8+0:3:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:0, 6+0:2:0:0:1, 4+0:1:0:0:1, 7+0:4:0:0:1, 5+0:3:0:0:2, 6+0:2:0:0:1, 6+0:1:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:2, 4+0:2:0:0:1, 3+0:2:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 207+0:62:0:0:27
C minor (3b), 1+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 140+0:16:0:0:9
F# minor (3#), 3+0:0:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:2, 4+0:1:0:0:3, 5+0:3:0:0:4, 6+0:2:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:2, 6+0:0:0:0:2, 5+0:1:0:0:3, 5+0:2:0:0:4, 5+0:3:0:0:4, 5+0:1:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:2, 9+0:2:0:0:5, 4+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 7+0:1:0:0:3, 6+0:2:0:0:4, 4+0:1:0:0:3, 5+2:2:0:0:3, 5+0:3:0:0:4, 6+0:2:0:0:4, 7+0:1:0:0:3, 2+0:1:0:0:1, 5+0:1:0:0:3, 3+0:1:0:0:3, 5+0:1:0:0:3, 2+0:0:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:1, 7+0:2:0:0:4, 4+0:2:0:0:3, 3+0:2:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:1, 3+0:1:0:0:2, 5+0:1:0:0:3, 4+0:2:0:0:4, 6+0:2:0:0:4, 4+0:1:0:0:3, 225+2:55:0:0:135
Ab major (4b), 2+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 6+0:2:0:0:4, 2+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:2, 7+0:2:0:0:5, 2+0:0:0:0:1, 6+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:3, 7+0:0:0:0:3, 2+0:1:0:0:2, 1+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:2, 5+0:1:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:3, 7+0:2:0:0:5, 3+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 147+0:12:0:0:86
E major (4#), 4+0:0:0:0:0, 4+0:1:0:0:1, 6+0:0:0:0:0, 5+0:1:0:0:1, 6+0:3:0:0:3, 7+0:2:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 7+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 7+0:0:0:0:0, 5+0:1:0:0:1, 6+0:2:0:0:2, 5+0:3:0:0:3, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 9+0:3:0:0:3, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 7+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 6+2:2:0:0:2, 6+0:3:0:0:3, 6+0:2:0:0:2, 6+0:2:0:0:2, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 8+0:2:0:0:2, 5+0:2:0:0:2, 4+0:2:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:2, 5+0:1:0:0:1, 239+2:56:0:0:56
F minor (4b), 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 6+0:2:0:0:2, 1+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 6+0:2:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 143+0:14:0:0:14
C# minor (4#), 4+0:0:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:4, 5+0:1:0:0:4, 6+0:3:0:0:4, 7+0:2:0:0:5, 2+0:0:0:0:2, 5+0:0:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:3, 7+0:1:0:0:4, 5+0:1:0:0:3, 3+0:0:0:0:3, 5+0:1:0:0:3, 7+0:2:0:0:5, 5+0:1:0:0:4, 6+0:2:0:0:4, 5+0:3:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:3, 9+0:3:0:0:6, 4+0:1:0:0:4, 4+0:1:0:0:3, 6+0:1:0:0:4, 7+0:1:0:0:4, 6+0:2:0:0:5, 4+0:1:0:0:4, 6+2:2:0:0:3, 6+0:3:0:0:5, 6+0:2:0:0:5, 6+0:2:0:0:4, 3+0:1:0:0:2, 4+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:2, 3+0:1:0:0:2, 4+0:0:0:0:2, 8+0:3:0:0:6, 5+0:2:0:0:4, 4+0:2:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:1, 4+0:1:0:0:3, 5+0:1:0:0:4, 5+0:2:0:0:4, 6+0:2:0:0:5, 5+0:1:0:0:3, 245+2:60:0:0:175
Db major (5b), 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 7+0:2:0:0:5, 3+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:4, 5+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:3, 7+0:2:0:0:6, 3+0:0:0:0:2, 7+0:0:0:0:4, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:3, 8+0:0:0:0:5, 3+0:1:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:2, 6+0:1:0:0:5, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 7+0:2:0:0:6, 4+0:0:0:0:1, 6+0:0:0:0:4, 2+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:3, 183+0:11:0:0:124
B major (5#), 5+0:0:0:0:1, 5+0:1:0:0:2, 7+0:0:0:0:1, 6+0:1:0:0:2, 6+0:3:0:0:4, 7+0:2:0:0:3, 3+0:0:0:0:1, 6+0:0:0:0:1, 6+0:1:0:0:2, 6+0:1:0:0:1, 8+0:1:0:0:2, 6+0:1:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:1, 8+0:0:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:3, 5+0:3:0:0:4, 5+0:0:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 10+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 6+0:1:0:0:2, 8+0:1:0:0:2, 7+0:2:0:0:3, 5+0:1:0:0:2, 6+2:2:0:0:3, 6+0:3:0:0:4, 7+0:2:0:0:3, 7+0:2:0:0:2, 3+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:1, 7+0:2:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:3, 6+0:0:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:2, 6+0:2:0:0:3, 6+0:2:0:0:3, 6+0:1:0:0:2, 271+2:56:0:0:96
