 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, rowcost
Eb major (3b), 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:1, 5+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:1, 7+1:0:1:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 90+1:3:1:0:29
A major (3#), 4+0:1:0:0:0, 4+0:1:0:0:0, 6+0:2:0:0:1, 5+0:2:0:0:1, 5+0:2:0:0:1, 7+0:2:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 6+0:2:0:0:1, 5+0:2:0:0:1, 5+0:2:0:0:1, 7+0:2:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:0, 3+0:1:0:0:1, 7+0:3:0:0:2, 4+0:2:0:0:1, 3+0:2:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 7+0:2:0:0:1, 6+0:2:0:0:1, 8+0:2:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:2:0:0:1, 4+0:1:0:0:1, 3+0:2:0:0:1, 7+0:3:0:0:1, 3+0:1:0:0:1, 5+1:3:1:0:3, 4+0:1:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 3+0:1:0:0:1, 218+1:69:1:0:31
C minor (3b), 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 6+0:1:0:0:0, 5+0:1:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 6+1:1:1:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 123+1:7:1:0:4
F# minor (3#), 4+0:0:0:0:2, 5+0:1:0:0:2, 6+0:1:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:4, 7+0:2:0:0:4, 2+0:0:0:0:2, 3+0:1:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:2, 6+0:1:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:4, 7+0:2:0:0:4, 2+0:0:0:0:2, 3+0:1:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:3, 3+0:1:0:0:3, 7+0:2:0:0:4, 4+0:2:0:0:3, 3+0:2:0:0:3, 5+0:2:0:0:4, 6+0:2:0:0:4, 8+0:2:0:0:4, 7+0:2:0:0:4, 8+0:2:0:0:4, 4+0:1:0:0:2, 3+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 3+0:2:0:0:3, 7+0:3:0:0:5, 3+0:1:0:0:3, 6+1:3:1:0:4, 5+0:1:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:3, 6+0:1:0:0:2, 3+0:1:0:0:3, 234+1:62:1:0:149
Ab major (4b), 1+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 3+0:1:0:0:2, 6+0:0:0:0:1, 3+0:1:0:0:3, 5+0:0:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:1:0:0:2, 7+1:0:1:0:3, 4+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 118+1:3:1:0:69
E major (4#), 4+0:0:0:0:0, 5+0:1:0:0:1, 7+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 8+0:2:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:1, 7+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 8+0:2:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 8+0:2:0:0:2, 5+0:2:0:0:2, 4+0:2:0:0:2, 6+0:2:0:0:2, 7+0:2:0:0:2, 8+0:2:0:0:2, 6+0:1:0:0:1, 9+0:2:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 4+0:2:0:0:2, 8+0:3:0:0:3, 3+0:1:0:0:1, 5+1:3:1:0:3, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 3+0:1:0:0:1, 249+1:61:1:0:61
F minor (4b), 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:1, 2+0:1:0:0:1, 6+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 123+1:4:1:0:5
C# minor (4#), 4+0:0:0:0:3, 5+0:1:0:0:3, 7+0:1:0:0:4, 6+0:2:0:0:5, 6+0:2:0:0:5, 8+0:2:0:0:5, 2+0:0:0:0:2, 3+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:3, 5+0:1:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:3, 7+0:1:0:0:4, 6+0:2:0:0:5, 6+0:2:0:0:5, 8+0:2:0:0:5, 2+0:0:0:0:2, 3+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:3, 6+0:1:0:0:4, 4+0:1:0:0:3, 8+0:3:0:0:6, 5+0:2:0:0:4, 4+0:2:0:0:3, 6+0:2:0:0:4, 7+0:2:0:0:5, 8+0:2:0:0:5, 6+0:1:0:0:5, 9+0:2:0:0:5, 4+0:1:0:0:3, 3+0:1:0:0:3, 6+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:4, 4+0:2:0:0:3, 8+0:3:0:0:5, 3+0:1:0:0:3, 6+1:3:1:0:5, 5+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 6+0:1:0:0:4, 3+0:1:0:0:3, 251+1:62:1:0:186
Db major (5b), 2+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:3, 4+0:1:0:0:3, 7+0:0:0:0:3, 4+0:1:0:0:3, 6+0:0:0:0:4, 4+0:0:0:0:3, 1+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:1:0:0:2, 8+1:0:1:0:3, 5+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:3, 1+0:0:0:0:1, 153+1:3:1:0:101
B major (5#), 5+0:0:0:0:1, 6+0:1:0:0:1, 8+0:1:0:0:2, 7+0:2:0:0:3, 6+0:2:0:0:3, 8+0:2:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:2, 5+0:0:0:0:1, 6+0:1:0:0:1, 8+0:1:0:0:2, 7+0:2:0:0:3, 6+0:2:0:0:3, 8+0:2:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:1:0:0:2, 7+0:1:0:0:2, 5+0:1:0:0:2, 7+0:2:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:3, 7+0:2:0:0:3, 8+0:2:0:0:3, 8+0:2:0:0:3, 7+0:1:0:0:2, 10+0:2:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:2, 7+0:1:0:0:2, 5+0:1:0:0:2, 6+0:1:0:0:2, 4+0:2:0:0:3, 8+0:3:0:0:4, 4+0:1:0:0:2, 6+1:3:1:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:2, 4+0:1:0:0:2, 284+1:62:1:0:103
