 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, rowcost
Eb major (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:1:0:0, 0+0:0:0:0:0, 1+0:1:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 107+0:5:3:0:25
A major (3#), 5+0:2:0:0:1, 4+0:2:0:0:1, 6+0:3:0:0:2, 6+0:2:0:0:1, 5+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:1, 5+0:5:1:0:5, 4+0:2:0:0:1, 5+0:2:0:0:1, 4+0:3:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:1, 6+0:3:0:0:2, 6+0:2:0:0:1, 5+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:1, 5+0:5:1:0:5, 4+0:2:0:0:1, 5+0:2:0:0:1, 4+0:3:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:0, 5+0:3:0:0:2, 6+1:3:0:0:2, 5+0:3:0:0:2, 6+0:3:0:0:2, 4+0:3:0:0:2, 7+0:4:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:1, 3+0:2:0:0:1, 4+0:1:0:0:1, 5+1:2:0:0:1, 5+0:3:0:0:2, 7+0:2:0:0:1, 7+0:2:0:0:1, 7+0:4:0:0:3, 7+0:3:0:0:2, 8+0:3:1:0:2, 5+0:2:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 4+0:3:0:0:2, 6+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:1, 5+0:2:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:2, 8+0:3:0:0:2, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 5+0:3:0:0:2, 5+0:2:0:0:1, 4+0:3:0:0:2, 6+0:3:1:0:3, 8+1:3:0:0:1, 4+0:2:0:0:1, 7+0:4:1:0:4, 6+0:3:0:0:2, 7+0:3:0:0:2, 5+0:2:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:1, 5+0:2:0:0:1, 3+0:2:0:0:1, 364+3:176:5:0:115
C minor (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:2, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:2, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 5+0:1:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:1, 5+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 6+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 157+0:14:3:0:12
F# minor (3#), 5+0:2:0:0:4, 4+0:2:0:0:4, 6+0:3:0:0:5, 6+0:2:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:4, 5+0:5:1:0:5, 4+0:2:0:0:3, 5+0:1:0:0:3, 4+0:3:0:0:4, 3+0:1:0:0:2, 5+0:2:0:0:4, 4+0:2:0:0:4, 6+0:3:0:0:5, 6+0:2:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:4, 5+0:5:1:0:5, 4+0:2:0:0:3, 5+0:1:0:0:3, 4+0:3:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:2, 5+0:3:0:0:4, 6+1:3:0:0:5, 5+0:3:0:0:5, 6+0:3:0:0:5, 4+0:3:0:0:3, 7+0:4:0:0:6, 3+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:3, 3+0:2:0:0:3, 4+0:1:0:0:3, 5+1:2:0:0:3, 5+0:3:0:0:4, 8+0:2:0:0:4, 8+0:2:0:0:4, 7+0:4:0:0:5, 7+0:3:0:0:4, 8+0:3:1:0:5, 5+0:2:0:0:4, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:3:0:0:4, 6+0:1:0:0:3, 6+0:2:0:0:4, 4+0:2:0:0:3, 5+0:2:0:0:3, 6+0:2:0:0:3, 5+0:3:0:0:4, 8+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:1:0:0:3, 5+0:3:0:0:5, 5+0:2:0:0:4, 5+0:3:0:0:4, 6+0:3:1:0:4, 8+1:3:0:0:5, 4+0:2:0:0:3, 7+0:4:0:0:4, 6+0:3:0:0:3, 7+0:3:0:0:5, 5+0:2:0:0:4, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:4, 3+0:2:0:0:3, 369+3:168:4:0:271
Ab major (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:1:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:1:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:2, 3+0:0:1:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 5+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:2, 5+0:0:0:0:2, 1+0:0:0:0:0, 2+0:1:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 141+0:5:3:0:53
E major (4#), 6+0:2:0:0:2, 5+0:2:0:0:2, 7+0:3:0:0:3, 7+0:2:0:0:2, 5+0:3:0:0:3, 5+0:3:0:0:3, 6+0:2:0:0:2, 5+0:5:1:0:5, 4+0:2:0:0:2, 6+0:1:0:0:1, 5+0:3:0:0:3, 3+0:1:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:2, 7+0:3:0:0:3, 7+0:2:0:0:2, 5+0:3:0:0:3, 5+0:3:0:0:3, 6+0:2:0:0:2, 5+0:5:1:0:5, 4+0:2:0:0:2, 6+0:1:0:0:1, 5+0:3:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 7+1:3:0:0:3, 6+0:3:0:0:3, 6+0:3:0:0:3, 4+0:3:0:0:3, 8+0:4:0:0:4, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 6+1:2:0:0:2, 5+0:3:0:0:3, 8+0:2:0:0:2, 8+0:2:0:0:2, 7+0:4:0:0:4, 7+0:3:0:0:3, 9+0:3:1:0:3, 6+0:2:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:3:0:0:3, 6+0:1:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:2, 6+0:2:0:0:2, 6+0:2:0:0:2, 5+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:1, 6+0:3:0:0:3, 6+0:2:0:0:2, 5+0:3:0:0:3, 7+0:3:1:0:4, 9+1:3:0:0:3, 5+0:2:0:0:2, 7+0:4:1:0:5, 6+0:3:0:0:3, 8+0:3:0:0:3, 6+0:2:0:0:2, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:2, 4+0:2:0:0:2, 414+3:168:5:0:170
F minor (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 187+0:6:2:0:8
C# minor (4#), 6+0:2:0:0:5, 5+0:2:0:0:3, 7+0:3:0:0:6, 7+0:2:0:0:4, 5+0:3:0:0:5, 5+0:3:0:0:5, 6+0:2:0:0:3, 6+0:5:1:0:5, 5+0:2:0:0:4, 6+0:1:0:0:3, 5+0:3:0:0:4, 3+0:1:0:0:3, 6+0:2:0:0:5, 5+0:2:0:0:3, 7+0:3:0:0:6, 7+0:2:0:0:4, 5+0:3:0:0:5, 5+0:3:0:0:5, 6+0:2:0:0:3, 6+0:5:1:0:5, 5+0:2:0:0:4, 6+0:1:0:0:3, 5+0:3:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:2, 5+0:3:0:0:5, 7+1:3:0:0:5, 6+0:3:0:0:5, 6+0:3:0:0:5, 4+0:3:0:0:4, 8+0:4:0:0:6, 5+0:1:0:0:3, 5+0:1:0:0:3, 3+0:1:0:0:3, 4+0:2:0:0:3, 5+0:1:0:0:4, 6+1:2:0:0:4, 5+0:3:0:0:5, 8+0:2:0:0:5, 9+0:2:0:0:5, 7+0:4:0:0:6, 7+0:3:0:0:6, 9+0:3:1:0:6, 7+0:2:0:0:5, 5+0:1:0:0:3, 5+0:1:0:0:4, 5+0:3:0:0:4, 6+0:1:0:0:4, 6+0:2:0:0:4, 5+0:2:0:0:3, 6+0:2:0:0:4, 6+0:2:0:0:3, 5+0:3:0:0:5, 8+0:3:0:0:6, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:4, 5+0:1:0:0:4, 6+0:3:0:0:5, 6+0:2:0:0:5, 5+0:3:0:0:4, 7+0:3:0:0:4, 9+1:3:0:0:6, 5+0:2:0:0:4, 7+0:4:1:0:5, 6+0:3:0:0:4, 8+0:3:0:0:6, 6+0:2:0:0:4, 5+0:1:0:0:3, 6+0:1:0:0:4, 5+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:3, 422+3:168:4:0:311
Db major (5b), 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:1:0:1, 4+0:0:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:1:0:1, 4+0:0:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 7+0:0:0:0:4, 4+0:0:0:0:1, 3+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:1:0:1, 1+0:0:0:0:1, 3+0:1:0:0:2, 4+0:0:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:3, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 3+0:1:0:0:3, 6+0:0:0:0:3, 2+0:0:0:0:1, 3+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 175+0:5:3:0:106
B major (5#), 6+0:2:0:0:3, 5+0:2:0:0:3, 7+0:3:0:0:4, 7+0:2:0:0:3, 5+0:3:0:0:4, 5+0:3:0:0:4, 6+0:2:0:0:3, 5+0:5:1:0:5, 5+0:2:0:0:2, 7+0:1:0:0:2, 5+0:3:0:0:4, 3+0:1:0:0:1, 6+0:2:0:0:3, 5+0:2:0:0:3, 7+0:3:0:0:4, 7+0:2:0:0:3, 5+0:3:0:0:4, 5+0:3:0:0:4, 6+0:2:0:0:3, 5+0:5:1:0:5, 5+0:2:0:0:2, 7+0:1:0:0:2, 5+0:3:0:0:4, 6+0:1:0:0:2, 4+0:1:0:0:2, 5+0:3:0:0:3, 7+1:3:0:0:4, 6+0:3:0:0:4, 6+0:3:0:0:4, 4+0:3:0:0:3, 8+0:4:0:0:5, 4+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:2, 6+1:2:0:0:3, 6+0:3:0:0:3, 8+0:2:0:0:3, 8+0:2:0:0:3, 7+0:4:0:0:5, 8+0:3:0:0:4, 9+0:3:1:0:4, 6+0:2:0:0:3, 4+0:1:0:0:1, 6+0:1:0:0:2, 5+0:3:0:0:4, 7+0:1:0:0:2, 6+0:2:0:0:3, 5+0:2:0:0:3, 6+0:2:0:0:3, 6+0:2:0:0:3, 5+0:3:0:0:4, 9+0:3:0:0:4, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:2, 5+0:1:0:0:2, 6+0:3:0:0:4, 6+0:1:0:0:2, 5+0:3:0:0:4, 7+0:3:1:0:5, 9+1:3:0:0:4, 5+0:2:0:0:3, 7+0:4:1:0:4, 7+0:3:0:0:3, 8+0:3:0:0:4, 7+0:2:0:0:3, 4+0:1:0:0:1, 7+0:1:0:0:2, 5+0:2:0:0:3, 7+0:1:0:0:2, 4+0:2:0:0:3, 428+3:166:5:0:226
Bb minor (5b), 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 8+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 7+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 7+0:0:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 199+0:6:3:0:23
G# minor (5#), 6+0:2:0:0:6, 5+0:2:0:0:5, 7+0:3:0:0:7, 7+0:2:0:0:6, 5+0:3:0:0:5, 5+0:3:0:0:5, 6+0:2:0:0:5, 5+0:5:1:0:5, 5+0:2:0:0:4, 7+0:1:0:0:4, 5+0:3:0:0:5, 3+0:1:0:0:3, 6+0:2:0:0:6, 5+0:2:0:0:5, 7+0:3:0:0:7, 7+0:2:0:0:6, 5+0:3:0:0:5, 5+0:3:0:0:5, 6+0:2:0:0:5, 5+0:5:1:0:5, 5+0:2:0:0:4, 7+0:1:0:0:4, 5+0:3:0:0:5, 6+0:1:0:0:5, 4+0:1:0:0:3, 6+0:3:0:0:5, 7+1:3:0:0:6, 6+0:3:0:0:6, 6+0:3:0:0:6, 4+0:3:0:0:4, 8+0:4:0:0:8, 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:3, 4+0:2:0:0:4, 6+0:1:0:0:5, 6+1:2:0:0:5, 6+0:3:0:0:5, 8+0:2:0:0:6, 8+0:2:0:0:6, 8+0:4:0:0:6, 8+0:3:0:0:7, 9+0:3:1:0:7, 6+0:2:0:0:6, 4+0:1:0:0:4, 6+0:1:0:0:4, 5+0:3:0:0:5, 7+0:1:0:0:4, 6+0:2:0:0:5, 5+0:2:0:0:4, 6+0:2:0:0:5, 6+0:2:0:0:4, 5+0:3:0:0:5, 9+0:3:0:0:7, 5+0:2:0:0:5, 5+0:2:0:0:4, 5+0:2:0:0:5, 5+0:1:0:0:4, 6+0:3:0:0:6, 6+0:1:0:0:5, 5+0:3:0:0:5, 7+0:3:1:0:5, 9+1:3:0:0:7, 5+0:2:0:0:5, 8+0:4:0:0:7, 8+0:3:0:0:4, 8+0:3:0:0:7, 7+0:2:0:0:6, 4+0:1:0:0:4, 7+0:1:0:0:5, 5+0:2:0:0:5, 7+0:1:0:0:5, 4+0:2:0:0:4, 432+3:166:4:0:373
Gb major (6b), 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:3, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:1:0:0, 5+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:3, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:1:0:0, 5+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:3, 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 8+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:1:0:1, 1+0:0:0:0:1, 3+0:1:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 5+0:0:0:0:4, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:2, 4+0:1:0:0:3, 6+0:0:0:1:4, 2+0:0:0:0:2, 3+0:1:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:3, 6+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 1+0:0:0:0:1, 217+0:5:3:1:145
F# major (6#), 6+0:2:0:0:4, 5+0:2:0:0:4, 7+0:3:0:0:5, 7+0:2:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:4, 6+0:2:0:0:4, 5+0:5:1:0:5, 5+0:2:0:0:3, 7+0:1:0:0:3, 5+0:3:0:0:4, 3+0:1:0:0:2, 6+0:2:0:0:4, 5+0:2:0:0:4, 7+0:3:0:0:5, 7+0:2:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:4, 6+0:2:0:0:4, 5+0:5:1:0:5, 5+0:2:0:0:3, 7+0:1:0:0:3, 5+0:3:0:0:4, 6+0:1:0:0:3, 4+0:1:0:0:2, 5+0:3:0:0:4, 7+1:3:0:0:5, 6+0:3:0:0:5, 6+0:3:0:0:5, 4+0:3:0:0:3, 8+0:4:0:0:6, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:3, 4+0:2:0:0:3, 6+0:1:0:0:3, 6+1:2:0:0:3, 6+0:3:0:0:4, 9+0:2:0:0:4, 9+0:2:0:0:4, 7+0:4:0:0:5, 8+0:3:0:0:4, 9+0:3:1:0:5, 6+0:2:0:0:4, 4+0:1:0:0:2, 6+0:1:0:0:3, 5+0:3:0:0:4, 7+0:1:0:0:3, 7+0:2:0:0:4, 5+0:2:0:0:3, 6+0:2:0:0:3, 7+0:2:0:0:3, 5+0:3:0:0:4, 9+0:3:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:1:0:0:3, 6+0:3:0:0:5, 6+0:1:0:0:3, 6+0:3:0:0:4, 7+0:3:1:0:4, 9+1:3:0:0:5, 5+0:2:0:0:3, 7+0:4:0:0:4, 7+0:3:0:0:3, 8+0:3:0:0:5, 7+0:2:0:0:4, 4+0:1:0:0:2, 7+0:1:0:0:3, 5+0:2:0:0:3, 7+0:1:0:0:3, 4+0:2:0:0:3, 433+3:166:4:0:269
