 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, rowcost
Eb major (3b), 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 5+0+5:1:0:0:1, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:1:0:1, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:1:0:0:0, 2+0+3:1:0:0:0, 3+0+0:0:0:0:0, 2+0+3:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:1:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:1, 2+0+2:0:0:0:0, 1+0+1:0:1:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+4:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:1:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:1:0:1, 2+0+1:1:0:0:1, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 3+0+2:0:0:0:0, 5+0+3:0:1:0:1, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:1, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+2:1:0:0:1, 1+0+0:0:0:0:0,  , 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 5+0+4:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 104+0+66:5:6:0:10
A major (3#), 4+0+2:0:0:0:0, 5+0+3:0:0:0:0, 2+0+4:0:0:0:0, 3+0+3:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+3:0:0:0:0, 6+0+3:0:0:0:0, 6+0+4:0:0:0:0, 4+0+1:1:0:0:0, 3+0+4:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:1:0:0:0, 3+0+5:0:0:0:0, 3+0+1:0:0:0:0, 5+0+5:0:0:0:1, 6+0+3:0:0:0:0, 4+0+1:0:0:0:0, 4+0+5:0:0:0:0, 5+0+2:0:0:0:0, 2+0+2:0:0:0:0, 5+0+0:0:0:0:0, 4+0+5:0:0:0:0, 6+0+2:1:0:0:1, 6+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+4:2:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0+2:0:0:0:0, 5+0+4:0:0:0:0, 3+0+3:0:0:0:0, 5+0+4:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:1:0:0:1, 4+0+4:0:0:0:0, 6+0+1:0:0:0:0, 3+0+1:0:0:0:0,  , 3+0+5:0:0:0:0, 4+0+2:1:0:0:0, 0+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:1:0:0:0, 5+0+2:0:0:0:1, 7+0+3:0:0:0:0,  , 2+0+2:0:0:0:0, 3+0+2:1:1:0:1, 3+0+2:0:0:0:1, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+2:0:0:0:0, 2+0+1:0:0:0:0, 221+0+136:9:1:0:7
C minor (3b), 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 0+0+0:0:0:0:0,  , 1+0+1:0:0:0:0, 0+0+2:0:0:0:0, 5+0+3:0:0:0:1, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+4:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:1:0:0:0, 2+0+3:1:0:0:0, 3+0+0:0:0:0:0, 2+0+3:0:0:0:0, 4+0+4:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:1, 2+0+2:0:0:0:0, 1+0+1:0:1:0:0, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1+0+2:0:0:0:0, 3+0+3:0:0:0:0, 5+0+3:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:1:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:1:0:1, 2+0+1:1:0:0:1, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 3+0+3:0:0:0:1, 5+0+3:0:1:0:1, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 5+0+4:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 105+0+87:4:4:0:9
F# minor (3#), 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 2+0+4:0:0:0:0, 3+0+3:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+3:0:0:0:0, 6+0+3:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 3+0+4:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+5:0:0:0:0, 3+0+1:0:0:0:0, 5+0+5:0:0:0:1, 6+0+3:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 5+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+0:0:0:0:0, 7+0+2:0:1:0:0, 6+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+4:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0+2:0:0:0:1, 5+0+4:0:0:0:0, 3+0+3:0:0:0:0, 5+0+3:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:1:0:0:1, 4+0+4:0:0:0:0, 6+0+1:0:0:0:0, 3+0+2:0:0:0:0,  , 3+0+5:0:0:0:0, 4+0+1:0:0:0:0, 0+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+3:1:0:0:0, 4+0+2:1:1:0:1, 7+0+0:0:0:0:0,  , 2+0+2:0:0:0:0, 3+0+2:1:1:0:1, 3+0+2:0:0:0:1, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 6+0+2:0:0:0:0, 2+0+1:0:0:0:0, 218+0+121:5:3:0:7
Ab major (4b), 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 6+0+5:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:1:0:1, 0+0+1:0:0:0:0, 4+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+3:0:0:0:1, 4+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+4:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:1, 3+0+2:0:0:0:0, 2+0+1:0:1:0:0, 2+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+4:1:0:0:1, 4+0+2:0:0:0:0, 4+0+2:0:1:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:1:0:1, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 3+0+3:0:0:0:1, 4+0+3:0:1:0:1, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0,  , 2+0+3:1:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:1:0:0:1, 2+0+0:0:0:0:0,  , 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+4:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 137+0+84:3:5:0:10
E major (4#), 5+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 6+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 4+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 7+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:1:0:0:0, 4+0+4:0:0:0:0, 0+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+5:0:0:0:0, 4+0+1:0:0:0:0, 6+0+5:0:0:0:1, 6+0+3:0:0:0:0, 4+0+1:0:0:0:0, 5+0+0:0:0:0:0, 6+0+2:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:0:0:0:0, 5+0+0:0:0:0:0, 8+0+2:0:1:0:0, 6+0+1:1:1:0:1, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0+1:0:0:0:0, 5+0+2:1:1:0:1, 2+0+3:0:0:0:0, 6+0+1:0:0:0:0, 5+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 6+0+3:0:0:0:0, 6+0+1:0:0:0:0, 3+0+2:0:0:0:0,  , 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:1:0:0:0, 5+0+2:1:0:0:0, 6+0+3:1:0:0:0, 8+0+0:0:0:0:0,  , 3+0+0:0:0:0:0, 4+0+2:1:1:0:1, 4+0+2:0:0:0:1, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+0:0:0:0:0, 7+0+0:0:0:0:0, 2+0+1:0:0:0:0, 248+0+98:7:4:0:5
F minor (4b), 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+0:0:0:0:0, 1+0+2:0:0:0:0, 6+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:1:0:0:0, 4+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:1:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 3+0+3:0:0:0:0, 2+0+2:0:1:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+4:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 5+0+4:1:0:0:1, 4+0+2:0:0:0:0, 4+0+2:0:1:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 0+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+3:0:1:0:1, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:1:0:0:1, 2+0+0:0:0:0:0,  , 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 6+0+3:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 139+0+89:3:4:0:3
C# minor (4#), 5+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+3:0:0:0:0, 6+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 4+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 6+0+1:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 4+0+4:0:0:0:0, 0+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:1:0:0:0, 2+0+5:0:0:0:0, 4+0+0:0:0:0:0, 6+0+3:1:0:0:1, 6+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+0:0:0:0:0, 6+0+2:0:0:0:0, 2+0+0:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 8+0+2:0:1:0:0, 7+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0+1:0:0:0:0, 5+0+2:1:1:0:1, 2+0+3:0:0:0:0, 6+0+1:0:0:0:0, 5+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 6+0+3:0:0:0:0, 6+0+1:0:0:0:0, 3+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:1:0:0:0, 5+0+1:0:0:0:0, 5+0+2:1:1:0:1, 8+0+0:0:0:0:0,  , 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+0:0:0:0:0, 7+0+0:0:0:0:0, 2+0+0:0:0:0:0, 249+0+86:5:3:0:3
Db major (5b), 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 6+0+5:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 5+0+2:0:1:0:1, 0+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+2:0:0:0:0, 1+0+3:0:0:0:1, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+5:0:0:0:0, 3+0+1:0:1:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:1:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0+1:0:0:0:0, 5+0+2:0:0:0:0, 5+0+4:1:0:0:1, 5+0+2:0:0:0:0, 4+0+2:0:1:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:1:0:1, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 4+0+2:0:0:0:0, 4+0+3:0:1:0:1, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+0:0:0:0:0, 2+0+1:0:0:0:0, 7+0+1:0:0:0:0, 5+0+2:1:0:0:1, 4+0+0:0:0:0:0,  , 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+4:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 166+0+72:2:6:0:10
B major (5#), 5+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 6+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 4+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 7+0+3:0:0:0:0, 5+0+2:0:0:0:0, 6+0+1:0:0:0:0, 5+0+4:0:0:0:0, 0+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+5:0:0:0:0, 5+0+0:0:0:0:0, 6+0+3:1:0:0:1, 7+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 6+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 6+0+3:0:0:0:0, 8+0+2:0:1:0:0, 6+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0+1:0:0:0:0, 7+0+2:0:0:0:0, 2+0+3:0:0:0:0, 6+0+3:1:0:0:1, 6+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 7+0+3:0:0:0:0, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0,  , 1+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+2:0:0:0:0, 6+0+3:0:0:0:0, 6+0+2:1:1:0:1, 9+0+0:0:0:0:0,  , 3+0+2:0:0:0:0, 5+0+2:0:0:0:0, 6+0+3:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0, 6+0+0:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 267+0+102:3:2:0:3
Bb minor (5b), 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 6+0+5:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:1:0:1, 0+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+3:0:0:0:1, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+4:0:0:0:0, 3+0+1:0:1:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:1:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2+0+0:0:0:0:0, 5+0+2:0:0:0:0, 5+0+4:1:0:0:1, 5+0+2:0:0:0:0, 4+0+2:0:1:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:1:0:1, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 4+0+3:0:0:0:0, 4+0+3:0:1:0:1, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 7+0+1:0:0:0:0, 5+0+2:1:0:0:1, 4+0+0:0:0:0:0,  , 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+4:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 166+0+74:2:6:0:9
G# minor (5#), 5+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 6+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 4+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 7+0+1:0:0:0:0, 5+0+2:0:0:0:0, 6+0+1:0:0:0:0, 5+0+4:0:0:0:0, 0+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+5:0:0:0:0, 5+0+0:0:0:0:0, 6+0+3:1:0:0:1, 7+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 6+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 6+0+3:0:0:0:0, 8+0+2:0:1:0:0, 6+0+2:0:0:0:0, 4+0+1:0:0:0:0, 1+0+1:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0+1:0:0:0:0, 7+0+2:0:0:0:0, 2+0+3:0:0:0:0, 6+0+3:1:0:0:1, 6+0+2:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 7+0+3:0:0:0:0, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0,  , 3+0+1:0:0:0:0, 5+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+0:0:0:0:0, 7+0+1:0:0:0:0, 6+0+2:1:1:0:1, 9+0+0:0:0:0:0,  , 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 6+0+3:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0, 6+0+0:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 272+0+94:3:2:0:4
Gb major (6b), 3+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 7+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:1:0:1, 0+0+1:0:0:0:0, 5+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+3:0:0:0:0, 6+0+0:0:0:0:0, 4+0+3:0:0:0:0, 5+0+5:0:0:0:0, 4+0+1:0:1:0:0, 3+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:1, 4+0+2:0:0:0:0, 4+0+1:0:1:0:0, 5+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0+2:0:0:0:0, 5+0+3:0:0:0:0, 5+0+3:0:0:0:1, 6+0+2:0:0:0:0, 5+0+2:0:1:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:1:0:1, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:1, 5+0+3:0:0:0:1, 5+0+3:0:1:0:1, 4+0+0:0:0:0:0, 2+0+2:0:0:0:0,  , 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 8+0+1:0:0:0:0, 6+0+2:1:0:0:1, 6+0+0:0:0:0:0,  , 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 7+0+4:0:0:0:1, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+3:0:0:0:0, 213+0+80:1:6:0:10
