 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, rowcost
Eb major (3b), 0+0+0:0:0:0:0, 2+0+1:1:0:0:1, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:1:0:0:1, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:0, 5+0+3:0:0:0:0, 4+0+2:1:0:0:1, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 3+0+1:0:0:0:0, 7+0+6:0:1:0:0, 1+0+1:1:0:0:1, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:1, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:1:0:0:1, 0+0+0:0:0:0:0, 5+0+3:0:1:0:1, 2+0+1:1:0:0:1, 3+0+2:0:0:0:0, 100+0+57:6:2:0:8
A major (3#), 1+0+0:0:0:0:0, 3+0+3:1:0:0:0, 2+0+0:0:0:0:0, 6+0+1:0:0:0:1, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:1:0:0:0, 2+0+0:0:0:0:0, 6+0+1:0:0:0:1, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 6+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 6+0+3:1:0:0:0, 7+0+3:0:0:0:0, 5+0+3:1:0:0:1, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:1:0:0:0, 4+0+1:0:0:0:0, 5+0+2:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:1, 8+0+6:2:0:0:2, 8+0+6:0:0:0:2, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 6+0+4:0:0:0:0, 4+0+1:0:0:0:0, 4+0+2:1:0:0:1, 4+0+4:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 9+0+2:0:1:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 5+0+2:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:1:0:0:0, 6+0+2:1:0:0:0, 259+0+105:10:1:0:9
C minor (3b), 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:0, 5+0+3:0:0:0:0, 4+0+2:1:0:0:1, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:1:0:0:1, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 7+0+6:0:1:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:1:0:0:0, 0+0+0:0:0:0:0, 5+0+3:0:1:0:1, 2+0+1:1:0:0:0, 4+0+2:1:0:0:0, 100+0+54:5:2:0:3
F# minor (3#), 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 6+0+1:0:0:0:1, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 6+0+1:0:0:0:1, 2+0+1:0:0:0:0, 5+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 6+0+1:0:0:0:1, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 6+0+1:0:0:0:1, 2+0+1:0:0:0:0, 5+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+5:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:1, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:1, 5+0+3:0:0:0:1, 7+0+4:2:0:0:2, 5+0+4:1:0:0:1, 2+0+2:0:1:0:1, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:1, 8+0+6:2:0:0:2, 8+0+6:0:0:0:2, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+2:0:0:0:1, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 6+0+2:0:0:0:2, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 7+0+5:0:0:0:1, 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 5+0+4:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 9+0+2:0:1:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 5+0+2:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:0, 6+0+3:0:0:0:1, 268+0+117:5:2:0:21
Ab major (4b), 0+0+0:0:0:0:0, 3+0+1:1:0:0:1, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:1:0:0:1, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 4+0+3:0:0:0:0, 4+0+2:1:0:0:1, 5+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 8+0+4:0:1:0:1, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:1, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 6+0+2:1:0:0:1, 1+0+0:0:0:0:0, 6+0+2:0:0:0:0, 2+0+1:1:0:0:1, 2+0+2:0:0:0:0, 110+0+54:6:1:0:8
E major (4#), 1+0+0:0:0:0:0, 4+0+3:1:0:0:1, 1+0+0:0:0:0:0, 5+0+1:0:0:0:1, 2+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:1:0:0:1, 1+0+0:0:0:0:0, 5+0+1:0:0:0:1, 2+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 4+0+5:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:1, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:1, 6+0+4:0:0:0:1, 6+0+4:2:0:0:2, 6+0+5:1:0:0:1, 3+0+2:0:1:0:1, 3+0+0:0:0:0:0, 4+0+3:1:0:0:0, 4+0+1:0:0:0:0, 6+0+4:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:1, 7+0+6:2:0:0:2, 9+0+6:0:0:0:2, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:2, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 6+0+8:2:0:0:2, 3+0+1:0:0:0:0, 5+0+2:1:0:0:1, 4+0+4:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 8+0+2:0:1:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+3:0:0:0:0, 4+0+3:0:0:0:0, 5+0+3:0:0:0:1, 256+0+126:11:2:0:22
F minor (4b), 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 4+0+3:0:0:0:0, 4+0+2:1:0:0:1, 5+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 8+0+4:0:1:0:1, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 6+0+1:1:0:0:0, 1+0+0:0:0:0:0, 6+0+3:0:1:0:1, 2+0+1:1:0:0:1, 2+0+2:0:0:0:0, 111+0+61:4:2:0:5
C# minor (4#), 1+0+0:0:0:0:0, 6+0+2:0:0:0:2, 1+0+0:0:0:0:0, 5+0+1:0:0:0:1, 2+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:1:0:0:1, 1+0+0:0:0:0:0, 5+0+1:0:0:0:1, 2+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+0:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:1, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:1, 6+0+3:0:0:0:1, 6+0+4:2:0:0:2, 6+0+4:1:0:0:1, 3+0+1:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:1:0:0, 4+0+3:0:0:0:0, 6+0+2:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:1, 7+0+6:2:0:0:2, 9+0+6:0:0:0:2, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:2, 3+0+3:0:0:0:0, 2+0+0:0:0:0:0, 6+0+8:2:0:0:2, 3+0+1:0:0:0:0, 6+0+3:0:0:0:0, 4+0+2:0:0:0:1, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 8+0+2:0:1:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:1, 4+0+2:1:0:0:1, 4+0+2:0:0:0:0, 2+0+3:0:0:0:1, 5+0+2:0:0:0:1, 5+0+3:0:0:0:1, 266+0+112:9:2:0:26
Db major (5b), 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 5+0+4:0:0:0:1, 4+0+2:0:1:0:1, 5+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+4:0:0:0:0, 9+0+6:0:1:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+3:0:0:0:1, 1+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 6+0+2:1:0:0:1, 2+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+1:1:0:0:1, 3+0+2:0:0:0:0, 134+0+59:2:2:0:5
B major (5#), 0+0+0:0:0:0:0, 5+0+3:1:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:1, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:1, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:1, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:1, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:1, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:1, 7+0+4:0:0:0:1, 5+0+4:0:0:0:0, 7+0+4:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 6+0+1:0:0:0:1, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+2:0:0:0:1, 7+1+6:1:0:0:1, 10+0+6:0:0:0:2, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:1, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:2, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 7+0+8:2:0:0:2, 2+0+1:0:0:0:0, 5+0+3:0:0:0:0, 5+0+4:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+2:0:1:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 5+0+2:1:0:0:0, 3+0+2:0:0:0:0, 4+0+3:0:0:0:0, 3+0+3:0:0:0:0, 4+0+3:0:0:0:1, 240+1+110:5:1:0:18
Bb minor (5b), 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 5+0+3:0:0:0:0, 5+0+2:0:0:0:0, 5+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+4:0:0:0:0, 9+0+6:0:1:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+3:0:0:0:1, 1+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 6+0+2:1:0:0:1, 2+0+0:0:0:0:0, 6+0+3:0:1:0:1, 3+0+1:1:0:0:1, 3+0+2:0:0:0:0, 136+0+58:2:2:0:4
G# minor (5#), 0+0+0:0:0:0:0, 5+0+2:0:0:0:2, 0+0+0:0:0:0:0, 4+0+1:0:0:0:1, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:1, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:1, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:1, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:1, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:1, 7+0+3:0:0:0:1, 7+0+3:0:0:0:3, 7+0+5:0:0:0:2, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:1:0:0, 3+0+3:0:0:0:0, 6+0+1:0:0:0:1, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+2:0:0:0:1, 7+0+4:0:0:0:3, 11+0+8:2:1:0:6, 3+0+3:0:0:0:1, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:1, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:2, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 7+0+8:2:0:0:2, 2+0+1:0:0:0:0, 5+0+3:0:0:0:0, 5+0+1:0:0:0:1, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+2:0:1:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:1, 6+0+2:1:0:0:1, 3+0+2:0:0:0:0, 4+0+3:0:0:0:1, 4+0+2:0:0:0:1, 4+0+3:0:0:0:1, 245+0+104:5:3:0:37
