 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, rowcost
Eb major (3b), 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 6+0:2:0:0:4, 8+0:0:0:0:2, 1+0:0:0:0:0, 6+2:0:0:2:2, 2+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:2, 7+0:1:0:0:4, 1+0:0:0:0:1, 3+0:1:0:0:2, 7+2:0:0:2:3, 5+1:0:1:0:1, 10+1:1:1:0:3, 1+0:0:0:0:0, 8+3:0:0:2:2, 5+0:0:0:0:3, 4+0:1:1:0:1, 4+0:0:0:0:1, 6+0:1:0:0:2, 8+0:2:0:0:5, 4+0:0:0:0:2, 1+0:0:0:0:1, 139+9:11:3:6:62
A major (3#), 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:1, 7+0:2:1:0:1, 10+0:1:0:0:0, 5+0:2:0:0:1, 8+2:6:0:2:4, 2+0:0:0:0:0, 6+0:4:0:0:3, 4+0:1:0:0:0, 3+0:0:0:0:0, 9+0:4:0:0:3, 5+0:2:0:0:2, 5+0:1:0:0:0, 9+2:6:0:2:4, 7+1:5:1:0:4, 10+1:6:1:0:5, 3+0:1:0:0:1, 10+3:8:0:2:5, 5+0:0:0:0:0, 6+0:4:0:0:2, 3+0:0:0:0:0, 9+0:3:0:0:2, 9+0:2:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 186+9:70:3:6:43
C minor (3b), 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 6+0:1:0:0:0, 1+0:0:0:0:0, 7+0:2:0:0:1, 9+0:0:0:0:0, 2+0:0:0:0:0, 6+2:0:0:2:3, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 7+2:0:0:2:3, 6+1:0:1:0:2, 9+1:1:1:0:3, 1+0:0:0:0:0, 8+3:0:0:2:3, 4+0:0:0:0:0, 5+0:1:1:0:3, 3+0:0:0:0:0, 5+0:2:0:0:1, 9+0:2:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 137+9:13:3:6:26
F# minor (3#), 5+0:1:0:0:3, 3+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:2:0:0:4, 4+0:1:0:0:3, 8+0:2:0:0:3, 10+0:1:0:0:3, 5+0:2:0:0:4, 8+2:6:0:2:6, 3+0:0:0:0:1, 7+0:3:0:0:4, 5+0:1:0:0:3, 4+0:0:0:0:1, 10+0:4:0:0:5, 5+0:2:0:0:4, 6+0:1:0:0:3, 9+2:6:0:2:6, 8+1:5:1:0:6, 10+1:6:1:0:8, 3+0:1:0:0:3, 11+2:7:0:2:7, 6+0:0:0:0:2, 6+0:4:0:0:5, 3+0:0:0:0:2, 9+0:2:0:0:4, 10+0:2:0:0:4, 5+0:0:0:0:2, 4+0:1:0:0:2, 208+8:66:2:6:120
Ab major (4b), 4+0:0:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:2, 2+0:0:0:0:1, 7+0:2:0:0:5, 9+0:0:0:0:3, 2+0:0:0:0:1, 6+2:0:0:2:2, 3+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:4, 2+0:0:0:0:1, 4+0:1:0:0:3, 7+2:0:0:2:3, 6+1:0:1:0:1, 11+1:1:1:0:4, 1+0:0:0:0:1, 9+3:0:0:2:2, 6+0:0:0:0:4, 5+0:1:1:0:2, 5+0:0:0:0:2, 7+0:1:0:0:3, 9+0:2:0:0:6, 5+0:0:0:0:3, 1+0:0:0:0:1, 165+9:11:3:6:85
E major (4#), 4+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:2, 5+0:1:0:0:1, 8+0:2:1:0:3, 11+0:1:0:0:1, 6+0:2:0:0:2, 8+2:6:0:2:4, 3+0:0:0:0:0, 6+0:3:0:0:3, 5+0:1:0:0:1, 4+0:0:0:0:0, 9+0:4:0:0:4, 6+0:2:0:0:2, 6+0:1:0:0:1, 9+2:6:0:2:4, 7+1:4:1:0:4, 11+1:6:1:0:6, 3+0:1:0:0:1, 12+2:7:0:2:5, 6+0:0:0:0:0, 7+0:4:0:0:4, 4+0:0:0:0:0, 10+0:2:0:0:2, 10+0:2:0:0:2, 5+0:0:0:0:0, 3+0:1:0:0:1, 213+8:65:3:6:60
F minor (4b), 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:2, 8+0:0:0:0:0, 3+0:0:0:0:0, 7+2:0:0:2:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 8+2:0:0:2:2, 5+1:0:1:0:1, 12+1:1:1:0:2, 2+0:0:0:0:0, 10+3:0:0:2:2, 5+0:0:0:0:0, 6+0:1:1:0:2, 5+0:0:0:0:0, 8+0:1:0:0:1, 8+0:2:0:0:2, 4+0:0:0:0:0, 0+0:0:0:0:0, 154+9:11:3:6:20
C# minor (4#), 5+0:1:0:0:4, 3+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:2, 6+0:1:0:0:4, 1+0:0:0:0:1, 4+0:0:0:0:2, 6+0:2:0:0:5, 5+0:1:0:0:4, 8+0:2:1:0:4, 11+0:1:0:0:5, 6+0:2:0:0:5, 8+2:6:0:2:6, 4+0:0:0:0:2, 7+0:3:0:0:5, 4+0:1:0:0:3, 5+0:0:0:0:2, 10+0:4:0:0:6, 7+0:2:0:0:5, 6+0:1:0:0:4, 9+2:6:0:2:6, 7+1:4:1:0:6, 12+1:6:1:0:9, 3+0:1:0:0:3, 12+2:7:0:2:7, 7+0:0:0:0:3, 7+0:4:0:0:5, 4+0:0:0:0:2, 11+0:2:0:0:6, 10+0:2:0:0:5, 6+0:0:0:0:3, 3+0:1:0:0:3, 224+8:65:3:6:146
Db major (5b), 5+0:0:0:0:3, 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:3, 7+0:1:0:0:5, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:3, 7+0:0:0:0:3, 3+0:0:0:0:2, 8+0:2:0:0:6, 10+0:0:0:0:5, 3+0:0:0:0:2, 5+2:0:0:2:2, 4+0:0:0:0:3, 6+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 7+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:4, 6+2:0:0:2:3, 7+1:0:1:0:2, 11+1:1:1:0:5, 1+0:0:0:0:1, 8+3:0:0:2:3, 7+0:0:0:0:5, 4+0:1:1:0:3, 6+0:0:0:0:4, 8+0:1:0:0:4, 10+0:2:0:0:7, 6+0:0:0:0:4, 2+0:0:0:0:1, 189+9:12:3:6:114
B major (5#), 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 7+0:2:0:0:3, 6+0:1:0:0:2, 9+0:2:1:0:2, 12+0:1:0:0:2, 7+0:2:0:0:3, 9+2:6:0:2:5, 3+0:0:0:0:0, 5+0:3:0:0:3, 6+0:1:0:0:2, 4+0:0:0:0:1, 9+0:4:0:0:5, 6+0:2:0:0:3, 7+0:1:0:0:2, 10+2:6:0:2:5, 7+1:4:1:0:4, 12+1:6:1:0:7, 4+0:1:0:0:2, 13+2:7:0:2:6, 7+0:0:0:0:1, 8+0:4:0:0:5, 5+0:0:0:0:1, 9+0:2:0:0:3, 11+0:2:0:0:2, 6+0:0:0:0:1, 3+0:1:0:0:1, 235+8:65:3:6:86
Bb minor (5b), 4+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:3, 9+0:0:0:0:1, 2+0:0:0:0:0, 4+2:0:0:2:2, 4+0:0:0:0:1, 7+0:0:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:1, 8+0:1:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:1, 5+2:0:0:2:2, 7+1:0:1:0:1, 10+1:1:1:0:3, 0+0:0:0:0:0, 7+3:0:0:2:2, 6+0:0:0:0:1, 3+0:1:1:0:1, 5+0:0:0:0:1, 8+0:0:0:0:2, 9+0:2:0:0:4, 5+0:0:0:0:1, 2+0:0:0:0:0, 171+9:11:3:6:39
G# minor (5#), 5+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:4, 2+0:0:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:4, 5+0:1:0:0:5, 2+0:0:0:0:1, 4+0:0:0:0:3, 8+0:2:0:0:6, 6+0:1:0:0:5, 10+0:2:0:0:6, 12+0:1:0:0:6, 7+0:2:0:0:6, 9+2:6:0:2:6, 3+0:0:0:0:3, 5+0:3:0:0:5, 6+0:1:0:0:5, 4+0:0:0:0:3, 9+0:4:0:0:7, 6+0:2:0:0:6, 7+0:1:0:0:5, 10+2:6:0:2:6, 7+1:4:1:0:7, 12+1:6:1:0:10, 4+0:1:0:0:3, 13+2:7:0:2:8, 7+0:0:0:0:5, 8+0:4:0:0:6, 5+0:0:0:0:4, 9+0:2:0:0:7, 11+0:2:0:0:6, 6+0:0:0:0:4, 3+0:1:0:0:3, 236+8:65:2:6:180
Gb major (6b), 6+0:0:0:0:4, 2+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:4, 7+0:1:0:0:6, 5+0:0:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:4, 4+0:0:0:0:4, 8+0:0:0:0:5, 4+0:0:0:0:3, 9+0:2:0:0:7, 11+0:0:0:0:5, 4+0:0:0:0:3, 6+2:0:0:2:2, 5+0:0:0:0:4, 7+0:0:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:4, 8+0:1:0:0:5, 4+0:0:0:0:3, 6+0:1:0:0:5, 7+2:0:0:2:3, 8+1:0:1:0:3, 12+1:1:1:0:6, 2+0:0:0:0:1, 9+3:0:0:2:3, 8+0:0:0:0:6, 3+0:1:0:0:3, 6+0:1:0:0:4, 9+0:1:0:0:6, 11+0:2:0:0:6, 7+0:0:0:0:5, 3+0:0:0:0:2, 218+9:13:2:6:142
F# major (6#), 6+0:1:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:0, 5+0:0:0:0:1, 6+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 8+0:2:0:0:4, 6+0:1:0:0:3, 10+0:2:0:0:3, 12+0:1:0:0:3, 7+0:2:0:0:4, 9+2:6:0:2:6, 4+0:0:0:0:1, 6+0:3:0:0:4, 7+0:1:0:0:3, 5+0:0:0:0:1, 10+0:4:0:0:5, 6+0:2:0:0:4, 8+0:1:0:0:3, 10+2:6:0:2:6, 8+1:4:1:0:5, 12+1:6:1:0:8, 4+0:1:0:0:3, 13+2:7:0:2:7, 8+0:0:0:0:2, 8+0:4:0:0:5, 5+0:0:0:0:2, 9+0:2:0:0:4, 12+0:2:0:0:4, 7+0:0:0:0:2, 4+0:1:0:0:2, 256+8:65:2:6:119
Eb minor (6b), 6+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 7+0:0:0:0:1, 3+0:0:0:0:0, 8+0:2:0:0:4, 10+0:0:0:0:1, 3+0:0:0:0:0, 6+2:0:0:2:2, 4+0:0:0:0:2, 7+0:0:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:2, 9+0:1:0:0:4, 3+0:0:0:0:1, 5+0:1:0:0:2, 7+2:0:0:2:3, 7+1:0:1:0:1, 11+1:1:1:0:3, 2+0:0:0:0:0, 8+3:0:0:2:2, 7+0:0:0:0:3, 2+0:1:0:0:1, 5+0:1:0:0:1, 8+0:1:0:0:2, 10+0:2:0:0:3, 6+0:0:0:0:2, 3+0:0:0:0:1, 192+9:13:2:6:60
D# minor (6#), 6+0:1:0:0:5, 4+0:1:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 6+0:1:0:0:5, 4+0:1:0:0:4, 2+0:0:0:0:1, 6+0:0:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:3, 4+0:0:0:0:4, 8+0:2:0:0:7, 6+0:1:0:0:6, 10+0:2:0:0:6, 12+0:1:0:0:6, 7+0:2:0:0:7, 9+2:6:0:2:7, 4+0:0:0:0:3, 6+0:3:0:0:5, 7+0:1:0:0:6, 5+0:0:0:0:3, 10+0:4:0:0:6, 6+0:2:0:0:6, 8+0:1:0:0:6, 10+2:6:0:2:7, 8+1:4:1:0:7, 12+1:6:1:0:11, 4+0:1:0:0:4, 13+2:7:0:2:9, 8+0:0:0:0:5, 8+0:4:1:0:7, 6+0:0:0:0:5, 9+0:2:0:0:8, 12+0:2:0:0:7, 7+0:0:0:0:5, 4+0:1:0:0:3, 258+8:65:3:6:201
Cb major (7b), 7+0:0:0:0:5, 3+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:4, 7+0:1:0:0:7, 6+0:0:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:5, 5+0:0:0:0:4, 8+0:1:0:0:6, 5+0:0:0:0:4, 10+0:2:0:0:8, 12+0:0:0:0:6, 5+0:0:0:0:4, 7+2:0:0:2:2, 5+0:0:0:0:5, 7+0:0:0:0:4, 7+0:1:0:0:6, 5+0:0:0:0:3, 9+0:1:0:0:6, 5+0:0:0:0:4, 7+0:1:0:0:6, 8+2:0:0:2:3, 7+1:0:0:0:4, 13+1:1:0:0:7, 3+0:0:0:0:2, 10+3:0:0:2:3, 9+0:0:0:0:7, 4+0:1:0:0:3, 7+0:1:0:0:5, 10+0:1:0:0:7, 11+0:2:0:0:9, 8+0:0:0:0:6, 3+0:0:0:0:3, 244+9:14:0:6:172
