 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, rowcost
Eb major (3b), 0+0+0:0:0:0:0, 2+0+2:1:0:0:1, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:1:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:1:0:0:1, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:1:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 1+0+2:1:0:0:1, 2+0+1:1:0:0:1, 0+0+1:0:0:0:0, 3+0+2:0:1:0:1, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:1:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+6:0:0:0:1, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0,  , 9+0+6:1:1:0:1, 4+0+4:1:1:0:2, 6+0+4:1:1:0:1, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 81+0+66:7:7:0:13
A major (3#), 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+3:0:0:0:0, 3+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+3:0:0:0:0, 2+0+4:0:0:0:0, 6+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+1:0:0:0:0, 5+0+1:0:0:0:0, 4+0+2:1:0:0:0, 3+0+1:0:0:0:0, 6+0+2:0:0:0:0, 4+0+4:0:0:0:1, 3+0+3:0:0:0:0, 4+0+2:0:0:0:0, 5+0+3:0:0:0:0, 6+0+5:0:0:0:0, 2+0+0:0:0:0:0, 1+0+3:0:0:0:0, 1+0+3:0:0:0:0, 8+0+4:0:0:0:0, 5+0+3:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+5:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+4:0:0:0:0, 2+0+1:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 2+0+3:0:0:0:0, 5+0+0:0:0:0:0, 5+0+3:0:0:0:0, 6+0+3:0:0:0:0, 4+0+5:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 6+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+2:0:0:0:0, 7+0+1:0:0:0:0, 1+0+0:0:0:0:0,  , 6+0+4:1:0:0:1, 5+0+9:0:0:0:0, 8+0+5:0:0:0:1, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0, 257+0+141:2:0:0:3
C minor (3b), 0+0+0:0:0:0:0, 2+0+2:1:0:0:1, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:1:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:1:0:0:1, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:1:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 1+0+2:1:0:0:1, 2+0+2:1:0:0:1, 0+0+1:0:0:0:0, 4+0+2:0:1:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+3:1:0:0:1, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:1:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+6:0:0:0:1, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 9+0+6:1:1:0:1, 4+0+4:1:1:0:2, 6+0+4:1:1:0:1, 4+0+3:0:0:0:0, 1+0+2:0:0:0:0, 81+0+74:8:7:0:13
F# minor (3#), 1+0+1:0:0:0:0, 3+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+3:0:0:0:0, 3+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+3:0:0:0:0, 2+0+4:0:0:0:0, 6+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+4:0:0:0:0, 5+0+1:0:0:0:0, 4+0+2:1:0:0:0, 3+0+1:0:0:0:0, 6+0+2:0:0:0:0, 5+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+2:0:0:0:0, 6+0+2:0:0:0:0, 6+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+3:0:0:0:0, 1+0+3:0:0:0:0, 8+0+4:0:0:0:0, 5+0+3:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 7+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+3:0:0:0:0, 5+0+0:0:0:0:0, 6+0+1:0:0:0:0, 6+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 6+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+2:0:0:0:0, 7+0+1:0:0:0:0, 1+0+0:0:0:0:0,  , 6+0+4:1:0:0:1, 5+0+9:0:0:0:0, 8+0+5:0:0:0:1, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0, 261+0+120:2:0:0:2
Ab major (4b), 0+0+0:0:0:0:0, 3+0+2:1:0:0:1, 1+0+2:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:1, 1+0+1:0:0:0:0, 2+0+1:0:1:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+2:1:0:0:1, 1+0+2:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:1, 1+0+1:0:0:0:0, 2+0+1:0:1:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+3:1:0:0:1, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:1:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:1, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 5+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:1:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 0+0+0:0:0:0:0, 3+0+6:0:0:0:1, 1+0+0:0:0:0:0, 2+0+1:0:0:0:1, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0,  , 8+0+6:0:1:0:1, 5+0+4:1:1:0:2, 7+0+4:1:1:0:1, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 106+0+74:5:7:0:13
E major (4#), 1+0+1:0:0:0:0, 4+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+3:0:0:0:0, 4+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+2:1:0:0:0, 3+0+1:0:0:0:0, 6+0+2:0:0:0:0, 6+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+1:0:0:0:0, 6+0+2:0:0:0:0, 6+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 8+0+1:0:0:0:0, 6+0+2:0:0:0:0, 5+0+2:0:0:0:0, 1+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+1:0:0:0:0, 1+0+0:0:0:0:0, 7+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+6:0:0:0:0, 6+0+0:0:0:0:0, 7+0+1:0:0:0:0, 7+0+1:0:0:0:0, 5+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 6+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 6+0+2:0:0:0:0, 2+0+0:0:0:0:0,  , 5+0+4:1:0:0:1, 6+0+9:0:0:0:0, 9+0+5:0:0:0:1, 5+0+4:1:0:0:0, 3+0+2:0:0:0:0, 290+0+102:3:0:0:2
F minor (4b), 0+0+0:0:0:0:0, 3+0+3:1:0:0:1, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+4:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:1:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:1:0:0:1, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+4:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:1:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+4:0:0:0:0, 2+0+4:1:0:0:1, 2+0+2:0:0:0:0, 0+0+2:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 0+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+1:0:0:0:0, 5+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:1:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+8:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0,  , 8+0+6:0:1:0:1, 5+0+4:1:1:0:2, 7+0+3:1:1:0:2, 4+0+3:0:0:0:0, 1+0+0:0:0:0:0, 107+0+98:5:6:0:10
C# minor (4#), 1+0+1:0:0:0:0, 4+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+3:0:0:0:0, 4+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 6+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+2:1:0:0:0, 3+0+1:0:0:0:0, 6+0+2:0:0:0:0, 6+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 5+0+3:0:0:0:0, 6+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 8+0+1:0:0:0:0, 6+0+2:0:0:0:0, 5+0+2:0:0:0:0, 1+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+1:0:0:0:0, 1+0+0:0:0:0:0, 7+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+6:0:0:0:0, 6+0+0:0:0:0:0, 7+0+1:0:0:0:0, 7+0+1:0:0:0:0, 5+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 6+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 7+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 6+0+6:0:0:0:0, 7+0+4:1:0:0:1, 9+0+4:1:0:0:1, 5+0+3:0:0:0:0, 3+0+0:0:0:0:0, 292+0+88:3:0:0:2
Db major (5b), 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 0+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:1:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 0+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:1:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 0+0+1:0:0:0:0, 5+0+2:0:1:0:1, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:1, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 6+0+3:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:1, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:1:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 1+0+0:0:0:0:0, 4+0+6:0:0:0:1, 2+0+0:0:0:0:0, 3+0+1:0:0:0:1, 3+0+0:0:0:0:0, 2+0+3:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0,  , 8+0+6:1:1:0:1, 5+0+3:0:1:0:1, 8+0+4:1:1:0:1, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 132+0+69:2:7:0:9
B major (5#), 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 5+0+1:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 6+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+4:0:0:0:0, 6+0+1:0:0:0:0, 6+0+2:1:0:0:0, 3+0+1:0:0:0:0, 7+0+2:0:0:0:0, 7+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+1:0:0:0:0, 4+0+4:0:0:0:0, 6+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 7+0+1:0:0:0:0, 8+0+2:0:0:0:0, 5+0+2:0:0:0:0, 1+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+1:0:0:0:0, 1+0+0:0:0:0:0, 8+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 5+0+2:0:0:0:0, 4+0+3:0:0:0:0, 6+0+1:0:0:0:0, 6+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0, 1+0+3:0:0:0:0, 1+0+2:0:0:0:0, 6+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 6+0+5:1:0:0:0, 8+0+4:1:0:0:1, 11+0+4:1:0:0:1, 5+0+3:0:0:0:0, 4+0+1:0:0:0:0, 302+0+96:4:0:0:2
Bb minor (5b), 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:1:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:1:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+4:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+1:0:0:0:0, 5+0+2:0:1:0:1, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:1, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 6+0+2:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:1:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+4:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:1, 3+0+0:0:0:0:0, 2+0+3:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0,  , 8+0+6:1:1:0:1, 4+0+4:1:1:0:2, 8+0+4:1:1:0:1, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 131+0+79:3:7:0:8
G# minor (5#), 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 5+0+1:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+0:0:0:0:0, 6+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+4:0:0:0:0, 6+0+1:0:0:0:0, 6+0+2:1:0:0:0, 3+0+1:0:0:0:0, 7+0+2:0:0:0:0, 7+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+1:0:0:0:0, 4+0+4:0:0:0:0, 6+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 7+0+1:0:0:0:0, 8+0+2:0:0:0:0, 5+0+2:0:0:0:0, 1+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+1:0:0:0:0, 1+0+0:0:0:0:0, 8+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 5+0+2:0:0:0:0, 4+0+3:0:0:0:0, 6+0+1:0:0:0:0, 6+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0, 1+0+3:0:0:0:0, 1+0+2:0:0:0:0, 6+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 7+0+6:0:0:0:0, 8+0+4:1:0:0:1, 11+0+4:1:0:0:1, 5+0+3:0:0:0:0, 4+0+1:0:0:0:0, 303+0+97:3:0:0:2
