 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, rowcost
Eb major (3b), 1+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:2:1:0:3, 1+0:0:0:0:0, 3+0:1:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 6+0:2:0:0:4, 1+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 6+0:0:0:0:2, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 6+0:1:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 6+0:2:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 111+0:14:3:0:49
A major (3#), 3+0:0:0:0:0, 3+0:1:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:1, 4+0:3:1:0:2, 6+0:2:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+0:1:0:0:0, 4+0:1:0:0:0, 6+0:1:0:0:1, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:1:0:1, 5+0:2:1:1:2, 5+0:1:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 8+0:3:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:0, 6+0:2:0:0:1, 4+0:1:0:0:1, 4+0:3:1:0:2, 5+0:3:0:0:2, 6+0:2:0:0:1, 6+0:1:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:2, 4+0:2:0:0:1, 3+0:2:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 200+0:61:5:1:33
C minor (3b), 1+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:1:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 135+0:16:3:0:12
F# minor (3#), 3+0:0:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:2, 4+0:1:0:0:3, 4+0:3:1:0:4, 6+0:2:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:1, 3+0:1:0:0:2, 5+0:1:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:2, 4+0:1:1:0:1, 5+0:2:1:1:2, 5+0:1:0:0:3, 5+0:2:0:0:4, 5+0:3:0:0:4, 5+0:1:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:2, 9+0:2:0:0:5, 4+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 6+0:1:0:0:2, 6+0:2:0:0:4, 4+0:1:0:0:3, 4+0:3:1:0:4, 5+0:3:0:0:4, 6+0:2:0:0:4, 7+0:1:0:0:3, 2+0:1:0:0:1, 5+0:1:0:0:2, 3+0:1:0:0:3, 5+0:1:0:0:3, 2+0:0:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:1, 7+0:2:0:0:4, 4+0:2:0:0:3, 3+0:2:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:1, 2+0:1:0:0:1, 5+0:1:0:0:2, 4+0:2:0:0:4, 5+0:2:0:0:3, 4+0:1:0:0:3, 216+0:58:4:1:128
Ab major (4b), 2+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:1:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 5+0:2:1:0:4, 2+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:2, 7+0:2:0:0:5, 2+0:0:0:0:1, 6+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:3, 7+0:0:0:0:3, 2+0:1:0:0:2, 1+0:0:0:0:1, 2+0:0:1:0:0, 2+0:0:0:0:0, 2+0:0:0:0:2, 5+0:1:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:3, 7+0:2:0:0:5, 3+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 142+0:12:3:0:83
E major (4#), 4+0:0:0:0:0, 4+0:1:0:0:1, 6+0:0:0:0:0, 5+0:1:0:0:1, 5+0:3:1:0:3, 7+0:2:0:0:2, 2+0:0:0:0:0, 4+0:0:1:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 7+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:1:0:2, 6+0:2:1:1:2, 5+0:1:0:0:1, 6+0:2:0:0:2, 5+0:3:0:0:3, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 9+0:3:0:0:3, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 7+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 5+0:3:1:0:3, 6+0:3:0:0:3, 6+0:2:0:0:2, 6+0:2:0:0:2, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 8+0:2:0:0:2, 5+0:2:0:0:2, 4+0:2:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:2, 5+0:1:0:0:1, 234+0:59:5:1:61
F minor (4b), 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 6+0:2:0:0:2, 1+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 6+0:2:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 138+0:14:3:0:16
C# minor (4#), 4+0:0:0:0:3, 4+0:1:0:0:3, 6+0:0:0:0:2, 5+0:1:0:0:4, 5+0:3:1:0:4, 7+0:2:0:0:5, 2+0:0:0:0:2, 4+0:0:1:0:2, 5+0:1:0:0:4, 5+0:1:0:0:3, 7+0:1:0:0:4, 5+0:1:0:0:3, 3+0:0:0:0:3, 4+0:1:0:0:2, 7+0:2:0:0:5, 5+0:1:0:0:4, 6+0:2:0:0:4, 5+0:3:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 9+0:3:0:0:6, 4+0:1:0:0:4, 4+0:1:0:0:3, 6+0:1:0:0:4, 7+0:1:0:0:4, 6+0:2:0:0:5, 4+0:1:0:0:4, 5+0:3:1:0:4, 6+0:3:0:0:5, 6+0:2:0:0:5, 6+0:2:0:0:4, 3+0:1:0:0:2, 4+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:2, 3+0:1:0:0:2, 4+0:0:0:0:2, 8+0:3:0:0:6, 5+0:2:0:0:4, 4+0:2:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:1, 4+0:1:0:0:3, 5+0:1:0:0:4, 5+0:2:0:0:4, 6+0:2:0:0:5, 5+0:1:0:0:3, 241+0:60:3:0:171
Db major (5b), 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:1:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 6+0:2:1:0:5, 3+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:4, 5+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:3, 7+0:2:0:0:6, 3+0:0:0:0:2, 7+0:0:0:0:4, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:3, 8+0:0:0:0:5, 3+0:1:0:0:2, 2+0:0:0:0:1, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 6+0:1:0:0:5, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 7+0:2:0:0:6, 4+0:0:0:0:1, 6+0:0:0:0:4, 2+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:3, 178+0:11:3:0:121
B major (5#), 5+0:0:0:0:1, 5+0:1:0:0:2, 7+0:0:0:0:1, 6+0:1:0:0:2, 5+0:3:1:0:4, 7+0:2:0:0:3, 3+0:0:0:0:1, 5+0:0:1:0:0, 6+0:1:0:0:2, 6+0:1:0:0:1, 8+0:1:0:0:2, 6+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:1:0:2, 7+0:2:1:1:3, 6+0:1:0:0:2, 6+0:2:0:0:3, 5+0:3:0:0:4, 5+0:0:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 10+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 6+0:1:0:0:2, 8+0:1:0:0:2, 7+0:2:0:0:3, 5+0:1:0:0:2, 5+0:3:1:0:4, 6+0:3:0:0:4, 7+0:2:0:0:3, 7+0:2:0:0:2, 3+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:1, 7+0:2:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:3, 6+0:0:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:2, 6+0:2:0:0:3, 6+0:2:0:0:3, 6+0:1:0:0:2, 266+0:59:5:1:99
