 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, rowcost
Eb major (3b), 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:3, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:3, 2+0:1:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:3, 2+0:1:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:3, 1+0:1:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:3, 6+0:1:0:0:3, 2+0:1:0:0:1, 3+0:0:0:0:2, 3+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:1:0:0, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:1:0:0:1, 2+0:1:0:0:1, 171+0:18:1:0:77
A major (3#), 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:1:0:1, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 6+0:1:0:0:0, 5+0:2:0:0:1, 6+0:3:0:0:1, 4+0:0:0:0:0, 3+0:1:1:0:1, 2+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 7+0:3:0:0:2, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 5+0:2:1:0:1, 7+0:2:0:0:1, 5+0:1:0:0:0, 7+1:2:1:0:3, 6+0:1:0:0:0, 6+0:2:0:0:1, 232+1:62:4:0:17
C minor (3b), 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:1, 2+0:1:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:2, 5+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:1:0:1, 6+0:1:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:0, 204+0:25:1:0:11
F# minor (3#), 2+0:1:0:0:1, 4+0:1:0:0:2, 2+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 7+1:2:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:2, 2+0:1:0:0:1, 4+0:1:0:0:2, 2+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 7+1:2:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:2, 4+0:0:1:0:1, 5+0:0:0:0:1, 4+0:2:1:0:3, 4+0:1:0:0:2, 2+0:1:0:0:1, 4+0:1:0:0:2, 2+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 7+1:2:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:2:1:0:2, 7+0:1:0:0:3, 5+0:1:0:0:3, 6+0:3:0:0:4, 4+0:0:0:0:2, 4+0:1:0:0:2, 2+0:1:0:0:1, 5+0:1:0:0:3, 4+0:2:1:0:3, 6+0:2:0:0:4, 2+0:0:0:0:2, 7+0:3:0:0:4, 4+0:1:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:3, 3+0:1:0:0:2, 4+0:1:0:0:2, 5+0:2:1:0:3, 8+0:2:0:0:4, 6+0:1:0:0:3, 7+1:2:1:0:3, 6+0:1:0:0:3, 6+0:2:0:0:4, 253+4:59:6:0:135
Ab major (4b), 4+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 6+0:0:0:0:4, 2+0:1:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 6+0:0:0:0:4, 2+0:1:0:0:2, 2+0:0:0:0:2, 5+0:1:0:0:3, 6+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:4, 6+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 6+0:0:0:0:4, 2+0:1:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:2:0:0:4, 2+0:1:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:0:0:0:3, 6+0:1:0:0:4, 7+0:1:0:0:4, 3+0:1:0:0:2, 4+0:0:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:1:0:0, 5+0:1:0:0:2, 2+0:0:0:0:2, 6+0:0:0:0:3, 4+0:1:0:0:2, 3+0:1:0:0:2, 212+0:19:1:0:131
E major (4#), 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 7+1:2:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 7+1:2:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:1:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 7+1:2:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 7+0:1:0:0:1, 6+0:1:0:0:1, 7+0:3:0:0:3, 4+0:0:0:0:0, 4+0:1:1:0:2, 3+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 8+0:3:0:0:3, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 6+0:2:1:0:2, 6+0:2:0:0:2, 5+0:1:0:0:1, 8+1:2:1:0:3, 7+0:1:0:0:1, 7+0:2:0:0:2, 268+4:55:4:0:58
F minor (4b), 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 178+0:19:1:0:20
C# minor (4#), 4+0:1:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:3, 7+1:2:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:3, 7+1:2:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:2, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:3, 7+1:2:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:2, 5+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 7+0:1:0:0:4, 6+0:2:0:0:4, 7+0:3:0:0:5, 4+0:0:0:0:3, 4+0:1:1:0:2, 3+0:1:0:0:2, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 2+0:0:0:0:2, 8+0:3:0:0:5, 5+0:1:0:0:4, 2+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 5+1:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:4, 3+0:1:0:0:3, 6+0:2:1:0:4, 6+0:2:0:0:5, 5+0:1:0:0:4, 8+1:2:0:0:3, 7+0:1:0:0:4, 7+0:2:0:0:5, 278+5:56:2:0:191
Db major (5b), 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:5, 2+0:1:0:0:2, 1+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:5, 2+0:1:0:0:2, 2+0:0:0:0:2, 6+0:1:0:0:4, 7+0:1:0:0:5, 6+0:1:0:0:5, 6+0:1:0:0:4, 6+0:1:0:0:5, 7+0:1:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:5, 2+0:1:0:0:2, 2+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:2:0:0:5, 3+0:1:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 6+0:0:0:0:4, 7+0:1:0:0:4, 8+0:1:0:0:6, 3+0:1:0:0:3, 5+0:0:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:1:0:1, 6+0:1:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:3, 261+0:19:1:0:175
B major (5#), 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 7+1:2:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 7+1:2:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:1:0:2, 6+0:0:0:0:1, 6+0:1:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 7+1:2:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 7+0:1:0:0:2, 7+0:1:0:0:2, 7+0:3:0:0:4, 5+0:0:0:0:1, 5+0:1:1:0:1, 3+0:1:0:0:1, 6+0:1:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 8+0:3:0:0:4, 6+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 3+0:1:0:0:1, 6+0:2:1:0:2, 6+0:2:0:0:3, 6+0:1:0:0:2, 8+1:2:1:0:4, 8+0:1:0:0:2, 8+0:2:0:0:3, 317+4:55:4:0:103
Bb minor (5b), 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:0:2, 1+0:1:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:0:2, 1+0:1:0:0:1, 1+0:0:0:0:0, 6+0:1:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 6+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:0:2, 1+0:1:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 6+0:1:0:0:2, 7+0:1:0:0:2, 2+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:0, 7+0:1:0:0:1, 2+0:0:0:0:0, 7+0:0:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:1, 220+0:19:1:0:41
G# minor (5#), 6+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 7+1:2:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 7+1:2:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 6+0:1:0:0:4, 5+0:0:1:0:3, 6+0:0:0:0:3, 6+0:1:0:0:5, 5+0:1:0:0:4, 6+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 7+1:2:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:5, 6+0:1:0:0:5, 5+0:1:0:0:4, 7+0:1:0:0:5, 7+0:1:0:0:4, 7+0:3:0:0:6, 5+0:0:0:0:2, 6+0:1:0:0:4, 4+0:1:0:0:3, 6+0:1:0:0:5, 6+0:1:0:0:5, 5+0:1:0:0:5, 3+0:0:0:0:2, 8+0:3:0:0:6, 6+0:1:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 7+0:0:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:4, 3+0:0:0:0:3, 5+0:1:0:0:4, 6+0:1:0:0:5, 6+0:1:0:0:5, 3+0:1:0:0:3, 7+0:2:1:0:5, 7+0:2:0:0:6, 6+0:1:0:0:4, 8+1:2:1:0:4, 8+0:1:0:0:5, 8+0:2:0:0:6, 332+4:55:3:0:236
Gb major (6b), 5+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+1:0:0:0:4, 3+0:1:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+1:0:0:0:4, 3+0:1:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:5, 7+0:1:0:0:6, 7+0:1:0:0:5, 7+0:1:0:0:4, 7+0:1:0:0:6, 7+0:1:0:0:6, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+1:0:0:0:4, 3+0:1:0:0:2, 3+0:0:0:0:2, 6+0:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:2:0:0:5, 3+0:1:0:0:3, 5+0:0:0:0:4, 6+0:0:0:0:4, 5+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:4, 4+0:0:0:0:3, 2+0:0:0:0:1, 6+0:0:0:0:5, 7+0:1:0:0:5, 9+0:1:0:0:6, 4+0:1:0:0:3, 6+0:0:0:0:5, 5+0:1:0:0:5, 4+0:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:2, 7+0:1:0:0:5, 4+0:0:0:0:3, 7+0:0:0:0:4, 6+0:1:0:0:4, 5+0:1:0:0:4, 302+3:19:0:0:222
F# major (6#), 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:2, 8+1:2:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:2, 8+1:2:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 5+0:1:0:0:2, 6+0:0:1:0:1, 7+0:0:0:0:1, 6+0:2:1:0:3, 6+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:2, 8+1:2:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:2, 7+0:1:0:0:2, 5+0:2:1:0:2, 8+0:1:0:0:3, 7+0:1:0:0:3, 7+0:3:0:0:4, 5+0:0:0:0:2, 6+0:1:0:0:2, 3+0:1:0:0:1, 7+0:1:0:0:3, 6+0:2:1:0:3, 6+0:1:0:0:3, 3+0:0:0:0:2, 8+0:3:0:0:4, 6+0:1:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:0:0:2, 3+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:1, 7+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:2, 6+0:2:1:0:3, 7+0:2:0:0:4, 7+0:1:0:0:3, 8+1:2:1:0:3, 8+0:1:0:0:3, 8+0:2:0:0:4, 341+4:58:6:0:134
Eb minor (6b), 4+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+1:0:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+1:0:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 6+0:1:0:0:3, 6+0:1:0:0:2, 6+0:1:0:0:1, 6+0:1:0:0:3, 6+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+1:0:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 7+0:1:0:0:3, 8+0:1:0:0:2, 3+0:1:0:0:1, 5+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:0, 7+0:0:0:0:2, 5+0:0:0:0:1, 6+0:0:0:0:2, 5+0:1:0:0:1, 4+0:1:0:0:1, 261+3:18:0:0:70
D# minor (6#), 4+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:4, 8+1:2:0:0:5, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:4, 8+1:2:0:0:5, 4+0:1:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:3, 5+0:0:0:0:4, 5+0:1:0:0:5, 7+0:0:0:0:5, 7+0:0:0:0:4, 6+0:2:1:0:6, 6+0:1:0:0:5, 4+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:4, 8+1:2:0:0:5, 4+0:1:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:4, 7+0:1:0:0:5, 5+0:2:1:0:5, 8+0:1:0:0:5, 7+0:1:0:0:6, 7+0:3:0:0:6, 5+0:0:0:0:4, 6+0:1:0:0:4, 3+0:1:0:0:3, 7+0:1:0:0:6, 7+0:2:1:0:6, 6+0:1:0:0:5, 3+0:0:0:0:3, 8+0:3:0:0:7, 6+0:1:0:0:6, 3+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:5, 3+0:0:0:0:3, 6+0:0:0:0:5, 5+0:0:0:0:3, 5+0:1:0:0:4, 7+0:1:0:0:6, 5+0:1:0:0:5, 4+0:1:0:0:3, 7+0:2:1:0:5, 7+0:2:0:0:6, 7+0:1:0:0:5, 9+1:2:0:0:6, 8+0:1:0:0:6, 8+0:2:0:0:7, 351+4:58:4:0:281
