 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, rowcost
C locrian (0), 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 7+0:0:0:0:0, 0+0:0:0:0:0, 5+2:0:0:2:3, 2+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 6+2:0:0:2:3, 5+1:0:1:0:2, 9+1:0:1:0:3, 0+0:0:0:0:0, 7+3:0:0:2:3, 4+0:0:0:0:0, 3+0:0:1:0:3, 3+0:0:0:0:0, 6+0:0:0:0:0, 7+0:0:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 121+9:0:3:6:25
F major (1b), 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:0, 1+0:0:0:0:0, 6+2:0:0:2:3, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:1, 7+2:0:0:2:3, 4+1:0:1:0:2, 10+1:0:1:0:3, 1+0:0:0:0:0, 8+3:0:0:2:3, 3+0:0:0:0:0, 4+0:0:1:0:3, 3+0:0:0:0:0, 7+0:0:0:0:0, 6+0:0:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 110+9:0:3:6:25
G major (1#), 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 8+0:0:0:0:0, 3+0:0:0:0:0, 7+2:0:0:2:3, 0+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 8+2:0:0:2:3, 5+1:0:1:0:2, 10+1:0:1:0:3, 2+0:0:0:0:0, 9+3:0:0:2:3, 3+0:0:0:0:0, 6+0:0:1:0:3, 3+0:0:0:0:0, 7+0:0:0:0:0, 7+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 133+9:0:4:6:26
D minor (1b), 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:1, 7+0:1:0:0:0, 2+0:0:0:0:0, 7+2:0:0:2:3, 2+0:0:0:0:0, 6+0:0:0:0:2, 3+0:1:0:0:0, 2+0:1:0:0:0, 8+0:1:0:0:2, 4+0:0:0:0:1, 2+0:1:0:0:1, 8+2:0:0:2:3, 5+1:0:1:0:3, 11+1:1:1:0:3, 2+0:0:0:0:0, 9+3:0:0:2:4, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 8+0:1:0:0:1, 7+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 137+9:11:2:6:30
E minor (1#), 2+0:1:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 3+0:1:0:0:1, 6+0:2:1:0:3, 9+0:1:0:0:1, 4+0:2:0:0:2, 7+2:6:0:2:4, 1+0:0:0:0:0, 4+0:3:0:0:3, 5+0:1:0:0:1, 3+0:0:0:0:0, 7+0:4:0:0:4, 4+0:2:0:0:2, 4+0:1:0:0:1, 8+2:6:0:2:4, 5+1:4:1:0:4, 11+1:6:1:0:6, 2+0:1:0:0:1, 11+2:7:0:2:5, 4+0:0:0:0:0, 7+0:4:1:0:4, 4+0:0:0:0:0, 8+0:2:0:0:2, 8+0:2:0:0:2, 3+0:0:0:0:0, 1+0:1:0:0:1, 160+8:65:4:6:60
D minor mel (1b), 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 6+0:2:0:0:1, 8+0:1:0:0:0, 3+0:0:0:0:0, 7+2:0:0:2:3, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:1:0:0:0, 1+0:1:0:0:0, 7+0:1:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:1, 8+2:0:0:2:3, 6+1:0:1:0:3, 10+1:1:1:0:3, 2+0:0:0:0:0, 9+3:0:0:2:4, 3+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 7+0:1:0:0:1, 8+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 135+9:11:2:6:30
E minor mel (1#), 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 7+0:2:1:0:3, 10+0:1:0:0:1, 5+0:2:0:0:2, 8+2:6:0:2:4, 2+0:0:0:0:0, 5+0:3:0:0:3, 6+0:1:0:0:1, 3+0:0:0:0:0, 8+0:4:0:0:4, 5+0:2:0:0:2, 5+0:1:0:0:1, 9+2:6:0:2:4, 6+1:4:1:0:4, 12+1:6:1:0:6, 3+0:1:0:0:1, 12+2:7:0:2:5, 5+0:0:0:0:0, 7+0:4:0:0:4, 3+0:0:0:0:0, 9+0:2:0:0:2, 9+0:2:0:0:2, 4+0:0:0:0:0, 2+0:1:0:0:1, 187+8:65:3:6:60
F major blues (1b), 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:2, 9+0:0:0:0:0, 3+0:0:0:0:0, 7+2:0:0:2:2, 2+0:0:0:0:0, 6+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 8+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 8+2:0:0:2:2, 6+1:0:1:0:1, 11+1:1:1:0:2, 2+0:0:0:0:0, 9+3:0:0:2:2, 5+0:0:0:0:0, 6+0:1:1:0:2, 4+0:0:0:0:0, 7+0:1:0:0:1, 9+0:2:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 169+9:11:3:6:20
G major blues (1#), 4+0:1:0:0:1, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:0, 7+0:0:0:0:1, 9+0:2:0:0:0, 4+0:1:0:0:0, 8+2:6:0:2:3, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:1:0:0:0, 3+0:1:0:0:0, 9+0:3:0:0:1, 5+0:2:0:0:0, 4+0:0:0:0:1, 9+2:6:0:2:3, 6+1:4:1:0:3, 12+1:5:1:0:4, 3+0:1:0:0:0, 10+3:7:0:2:3, 5+0:1:0:0:0, 6+0:3:1:0:2, 4+0:0:0:0:0, 9+0:2:0:0:0, 8+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 180+9:54:3:6:25
D minor blues (1b), 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:2, 9+0:0:0:0:0, 3+0:0:0:0:0, 7+2:0:0:2:2, 2+0:0:0:0:0, 6+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 8+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 8+2:0:0:2:2, 6+1:0:1:0:1, 11+1:1:1:0:2, 2+0:0:0:0:0, 9+3:0:0:2:2, 5+0:0:0:0:0, 6+0:1:1:0:2, 4+0:0:0:0:0, 7+0:1:0:0:1, 9+0:2:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 169+9:11:3:6:20
E minor blues (1#), 4+0:1:0:0:1, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:0, 7+0:0:0:0:1, 9+0:2:0:0:0, 4+0:1:0:0:0, 8+2:6:0:2:3, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:1:0:0:0, 3+0:1:0:0:0, 9+0:3:0:0:1, 5+0:2:0:0:0, 4+0:0:0:0:1, 9+2:6:0:2:3, 6+1:4:1:0:3, 12+1:5:1:0:4, 3+0:1:0:0:0, 10+3:7:0:2:3, 5+0:1:0:0:0, 6+0:3:1:0:2, 4+0:0:0:0:0, 9+0:2:0:0:0, 8+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 180+9:54:3:6:25
F dorian (1b), 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 7+0:0:0:0:0, 2+0:0:0:0:0, 6+2:0:0:2:3, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 7+2:0:0:2:3, 5+1:0:1:0:2, 9+1:0:1:0:3, 1+0:0:0:0:0, 8+3:0:0:2:3, 2+0:0:0:0:0, 5+0:0:1:0:3, 2+0:0:0:0:0, 6+0:0:0:0:0, 7+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 108+9:0:3:6:25
G dorian (1#), 3+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 6+0:2:1:0:2, 9+0:3:0:0:0, 4+0:2:0:0:0, 8+2:6:0:2:3, 1+0:0:0:0:0, 5+0:4:0:0:1, 5+0:2:0:0:0, 2+0:1:0:0:0, 8+0:4:0:0:1, 4+0:2:0:0:0, 4+0:1:0:0:1, 9+2:6:0:2:3, 6+1:5:1:0:3, 11+1:6:1:0:4, 3+0:1:0:0:0, 10+3:8:0:2:3, 4+0:1:0:0:0, 6+0:4:0:0:1, 2+0:0:0:0:0, 8+0:3:0:0:0, 8+0:2:0:0:1, 3+0:1:0:0:0, 2+0:1:0:0:0, 160+9:75:3:6:25
F phrygian (1b), 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 7+0:0:0:0:0, 0+0:0:0:0:0, 5+2:0:0:2:3, 2+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 6+2:0:0:2:3, 5+1:0:1:0:2, 9+1:0:1:0:3, 0+0:0:0:0:0, 7+3:0:0:2:3, 4+0:0:0:0:0, 3+0:0:1:0:3, 3+0:0:0:0:0, 6+0:0:0:0:0, 7+0:0:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 121+9:0:3:6:25
G phrygian (1#), 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 7+0:0:0:0:0, 2+0:0:0:0:0, 6+2:0:0:2:3, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 7+2:0:0:2:3, 5+1:0:1:0:2, 9+1:0:1:0:3, 1+0:0:0:0:0, 8+3:0:0:2:3, 2+0:0:0:0:0, 5+0:0:1:0:3, 2+0:0:0:0:0, 6+0:0:0:0:0, 7+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 108+9:0:3:6:25
F lydian (1b), 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 7+0:0:0:0:0, 2+0:0:0:0:0, 6+2:0:0:2:3, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 7+2:0:0:2:3, 5+1:0:1:0:2, 9+1:0:1:0:3, 1+0:0:0:0:0, 8+3:0:0:2:3, 2+0:0:0:0:0, 5+0:0:1:0:3, 2+0:0:0:0:0, 6+0:0:0:0:0, 7+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 108+9:0:3:6:25
G lydian (1#), 3+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 6+0:2:1:0:2, 9+0:3:0:0:0, 4+0:2:0:0:0, 8+2:6:0:2:3, 1+0:0:0:0:0, 5+0:4:0:0:1, 5+0:2:0:0:0, 2+0:1:0:0:0, 8+0:4:0:0:1, 4+0:2:0:0:0, 4+0:1:0:0:1, 9+2:6:0:2:3, 6+1:5:1:0:3, 11+1:6:1:0:4, 3+0:1:0:0:0, 10+3:8:0:2:3, 4+0:1:0:0:0, 6+0:4:0:0:1, 2+0:0:0:0:0, 8+0:3:0:0:0, 8+0:2:0:0:1, 3+0:1:0:0:0, 2+0:1:0:0:0, 160+9:75:3:6:25
