 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, rowcost
G locrian (1#), 1+0:0:0:0:0, 6+2:0:1:1:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+1:0:1:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 8+2:0:1:2:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 82+5:0:3:3:21
Bb major (2b), 1+0:0:0:0:0, 6+2:0:1:1:2, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 3+1:0:1:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:3, 4+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 8+2:0:1:2:3, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 104+5:0:3:3:21
D major (2#), 0+0:0:0:0:0, 4+2:4:1:1:2, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+1:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 6+2:6:1:2:3, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:3:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 62+5:17:3:3:18
G minor (2b), 0+0:0:0:0:0, 5+2:0:1:1:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+1:2:1:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:2, 3+0:1:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 7+2:0:1:2:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:1, 2+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 92+5:17:3:3:18
B minor (2#), 1+0:0:0:0:0, 4+2:4:1:1:3, 4+0:1:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 5+1:0:1:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+2:6:1:2:4, 4+0:1:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 2+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 80+5:17:3:3:25
G minor mel (2b), 0+0:0:0:0:0, 5+2:0:1:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+1:2:1:0:2, 1+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:3:0:0:2, 2+0:1:0:0:0, 3+0:1:0:0:1, 2+0:1:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 7+2:0:1:2:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 1+0:1:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 70+5:17:3:3:18
B minor mel (2#), 2+0:0:0:0:0, 5+2:4:1:1:3, 5+0:1:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 6+1:0:1:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 7+2:6:1:2:4, 5+0:1:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 7+0:1:0:0:2, 3+0:0:0:0:0, 2+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 8+0:3:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 95+5:17:3:3:25
Bb major blues (2b), 2+0:1:0:0:1, 7+2:1:1:1:3, 6+0:1:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+1:2:1:0:2, 5+0:1:0:0:2, 7+0:2:0:0:3, 4+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 7+0:4:0:0:5, 6+0:1:0:0:2, 4+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:2, 9+2:1:1:2:4, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:2, 5+0:2:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 6+0:1:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:1, 152+5:35:3:3:60
D major blues (2#), 2+0:0:0:0:0, 6+2:4:1:1:3, 5+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 8+2:6:1:2:4, 5+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:3:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 106+5:17:3:3:14
G minor blues (2b), 2+0:1:0:0:1, 7+2:1:1:1:3, 6+0:1:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+1:2:1:0:2, 5+0:1:0:0:2, 7+0:2:0:0:3, 4+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 7+0:4:0:0:5, 6+0:1:0:0:2, 4+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:2, 9+2:1:1:2:4, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:2, 5+0:2:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 6+0:1:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:1, 152+5:35:3:3:60
B minor blues (2#), 2+0:0:0:0:0, 6+2:4:1:1:3, 5+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 8+2:6:1:2:4, 5+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:3:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 106+5:17:3:3:14
Bb dorian (2b), 1+0:0:0:0:0, 6+2:0:1:1:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+1:0:1:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 8+2:0:1:2:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 82+5:0:3:3:21
D dorian (2#), 1+0:0:0:0:0, 5+2:4:1:1:3, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 7+2:6:1:2:4, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 77+5:17:3:3:14
Bb phrygian (2b), 2+0:1:0:0:1, 5+2:1:1:1:3, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+1:2:1:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:4:0:0:4, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 7+2:1:1:2:4, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 6+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 3+0:1:0:0:1, 121+5:35:3:3:40
D phrygian (2#), 0+0:0:0:0:0, 4+2:0:1:1:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+1:0:1:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 6+2:0:1:2:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 50+5:0:3:3:21
Bb lydian (2b), 1+0:0:0:0:0, 6+2:0:1:1:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+1:0:1:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 8+2:0:1:2:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 82+5:0:3:3:21
D lydian (2#), 1+0:0:0:0:0, 5+2:4:1:1:3, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 7+2:6:1:2:4, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 77+5:17:3:3:14
Bb mixolydian (2b), 2+0:1:0:0:1, 5+2:1:1:1:3, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+1:2:1:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:4:0:0:4, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 7+2:1:1:2:4, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 6+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 3+0:1:0:0:1, 121+5:35:3:3:40
D mixolydian (2#), 0+0:0:0:0:0, 4+2:0:1:1:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+1:0:1:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 6+2:0:1:2:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 50+5:0:3:3:21
Bb aeolian (2b), 1+0:0:0:0:0, 6+2:0:1:1:2, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 3+1:0:1:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:3, 4+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 8+2:0:1:2:3, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 104+5:0:3:3:21
D aeolian (2#), 0+0:0:0:0:0, 4+2:4:1:1:2, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+1:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 6+2:6:1:2:3, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:3:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 62+5:17:3:3:18
Bb locrian (2b), 2+0:1:0:0:1, 6+2:1:1:1:3, 6+0:1:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+1:2:1:0:2, 5+0:1:0:0:2, 7+0:2:0:0:3, 4+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 7+0:4:0:0:5, 6+0:1:0:0:2, 4+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:2, 8+2:1:1:2:4, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:2, 5+0:2:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:1, 147+5:35:3:3:60
D locrian (2#), 1+0:0:0:0:0, 5+2:0:1:1:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 2+1:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 7+2:0:1:2:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 62+5:0:3:3:21
Eb major (3b), 2+0:1:0:0:1, 5+2:1:1:1:3, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+1:2:1:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:4:0:0:4, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 7+2:1:1:2:4, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 6+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 3+0:1:0:0:1, 121+5:35:3:3:40
A major (3#), 1+0:0:0:0:0, 5+2:4:1:1:3, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 7+2:6:1:2:4, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 77+5:17:3:3:14
C minor (3b), 2+0:1:0:0:0, 4+2:1:1:1:2, 5+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:1, 4+1:2:1:0:2, 3+0:1:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:4:0:0:3, 4+0:1:0:0:0, 2+0:1:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:2:0:0:1, 6+2:1:1:2:3, 5+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:1, 5+0:1:0:0:1, 4+0:2:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 6+0:1:0:0:0, 3+0:2:0:0:1, 3+0:1:0:0:0, 101+5:35:3:3:21
F# minor (3#), 1+0:0:0:0:0, 5+2:4:1:1:3, 5+0:1:0:0:2, 2+0:1:1:0:1, 2+0:0:0:0:1, 6+1:0:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 7+2:6:1:2:4, 5+0:1:0:0:2, 2+0:1:1:0:1, 2+0:0:0:0:1, 7+0:1:0:0:3, 3+0:0:0:0:1, 2+0:1:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 7+0:3:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:1, 98+5:19:5:3:40
C minor mel (3b), 1+0:1:0:0:0, 5+2:1:1:1:2, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:1, 3+1:2:1:0:2, 2+0:1:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 1+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:4:0:0:3, 3+0:1:0:0:0, 2+0:1:0:0:1, 3+0:2:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:1, 7+2:1:1:2:3, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:1, 4+0:1:0:0:1, 3+0:2:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:0, 3+0:2:0:0:1, 2+0:1:0:0:0, 84+5:35:3:3:21
F# minor mel (3#), 1+0:0:0:0:0, 6+2:4:1:1:3, 6+0:1:0:0:2, 3+0:1:1:0:1, 3+0:0:0:0:1, 7+1:0:1:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 8+2:6:1:2:4, 6+0:1:0:0:2, 3+0:1:1:0:1, 3+0:0:0:0:1, 6+0:1:0:0:3, 4+0:0:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 7+0:3:0:0:4, 4+0:0:0:0:0, 4+0:0:0:0:1, 124+5:19:5:3:40
Eb major blues (3b), 3+0:0:0:0:0, 8+2:1:1:1:3, 7+0:1:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:3, 6+1:2:1:0:3, 6+0:1:0:0:3, 7+0:2:0:0:4, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:4:0:0:6, 6+0:1:0:0:3, 4+0:1:0:0:3, 6+0:2:0:0:4, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:2:0:0:2, 10+2:1:1:2:4, 7+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 7+0:1:0:0:3, 5+0:2:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:2, 6+0:2:0:0:4, 5+0:1:0:0:2, 172+5:34:3:3:84
A major blues (3#), 1+0:0:0:0:0, 6+2:4:1:1:3, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+1:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 8+2:6:1:2:4, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 114+5:17:3:3:16
C minor blues (3b), 3+0:0:0:0:0, 8+2:1:1:1:3, 7+0:1:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:3, 6+1:2:1:0:3, 6+0:1:0:0:3, 7+0:2:0:0:4, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:4:0:0:6, 6+0:1:0:0:3, 4+0:1:0:0:3, 6+0:2:0:0:4, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:2:0:0:2, 10+2:1:1:2:4, 7+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 7+0:1:0:0:3, 5+0:2:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:2, 6+0:2:0:0:4, 5+0:1:0:0:2, 172+5:34:3:3:84
