 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, rowcost
Eb major (3b), 4+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+3:0:0:0:0,  , 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0,  , 6+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:1:0:0:1, 7+0+5:0:0:0:0, 1+0+0:0:0:0:0,  , 3+0+1:0:0:0:0, 0+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:1:0:0:0,  , 2+0+3:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 4+0+4:0:0:0:0, 6+0+5:0:0:0:1, 5+0+2:0:0:0:0, 4+0+3:1:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 78+0+55:3:0:0:2
A major (3#), 5+0+2:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0,  , 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 7+0+5:3:0:0:1, 4+0+1:0:0:0:0, 7+0+3:0:0:0:1, 8+0+7:0:0:0:1, 6+0+3:0:0:0:0,  , 3+0+0:0:0:0:0, 1+0+1:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0,  , 4+0+1:0:0:0:1, 3+0+1:0:0:0:1, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:0, 6+0+7:0:0:0:0, 7+0+4:0:0:0:0, 1+0+3:0:0:0:0, 3+0+5:0:0:0:0, 6+0+6:0:0:0:0, 4+0+2:1:0:0:1, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 122+0+73:4:0:0:7
C minor (3b), 4+0+1:0:0:0:1, 0+0+1:0:0:0:0, 1+0+2:0:0:0:0,  , 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 6+0+2:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 7+0+7:0:0:0:0, 1+0+2:0:0:0:0,  , 3+0+1:0:0:0:0, 0+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:1:0:0:1,  , 2+0+1:0:0:0:0, 2+0+2:0:0:0:1, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+1:0:0:0:0, 6+0+3:1:0:0:0, 5+0+2:0:0:0:0, 4+0+6:0:0:0:0, 5+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 78+0+51:2:0:0:3
F# minor (3#), 5+0+2:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0,  , 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+4:0:0:0:0,  , 7+0+5:3:0:0:1, 4+0+1:0:0:0:0, 7+0+4:0:0:0:0, 8+0+7:0:0:0:0, 6+0+3:0:0:0:0,  , 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0,  , 4+0+2:0:0:0:0, 3+0+1:0:0:0:1, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:0, 6+0+7:0:0:0:0, 7+0+4:0:0:0:0, 1+0+3:0:0:0:0, 3+0+5:0:0:0:0, 6+0+6:0:0:0:0, 4+0+3:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 122+0+80:3:0:0:3
Ab major (4b), 4+0+4:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0,  , 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+2:0:0:0:0,  , 7+0+2:0:0:0:0, 2+0+0:0:0:0:0, 5+0+4:1:0:0:1, 7+0+5:0:0:0:0, 2+0+0:0:0:0:0,  , 4+0+3:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+4:0:0:0:0, 2+0+1:1:0:0:1,  , 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+3:0:0:0:0, 5+0+4:0:0:0:0, 8+0+5:0:0:0:1, 4+0+4:0:0:0:0, 5+0+4:1:0:0:2, 6+0+3:0:0:0:0, 4+0+4:0:0:0:0, 1+0+0:0:0:0:0, 98+0+63:3:0:0:5
E major (4#), 6+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0,  , 5+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 2+0+2:0:0:0:0,  , 8+0+5:3:0:0:1, 5+0+1:0:0:0:0, 8+0+4:0:0:0:0, 8+0+7:0:0:0:0, 7+0+3:0:0:0:0,  , 4+0+0:0:0:0:0, 1+0+1:0:0:0:0, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0,  , 5+0+2:0:0:0:0, 3+0+1:0:0:0:1, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 5+0+7:0:0:0:0, 8+0+4:0:0:0:0, 3+0+3:0:0:0:0, 4+0+5:0:0:0:0, 5+0+7:1:0:0:0, 5+0+2:1:0:0:1, 5+0+3:0:0:0:0, 1+0+0:0:0:0:0, 137+0+80:5:0:0:3
F minor (4b), 4+0+3:0:0:0:0, 0+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+2:0:0:0:0,  , 7+0+2:0:0:0:0, 2+0+1:0:0:0:0, 5+0+4:1:0:0:1, 7+0+5:0:0:0:0, 2+0+1:0:0:0:0,  , 4+0+3:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+4:0:0:0:0, 2+0+1:1:0:0:1,  , 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+3:0:0:0:0, 5+0+4:0:0:0:0, 8+0+3:1:0:0:0, 6+0+3:0:0:0:0, 5+0+6:1:0:0:1, 6+0+3:0:0:0:0, 4+0+4:0:0:0:0, 1+0+0:0:0:0:0, 100+0+60:4:0:0:3
C# minor (4#), 6+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0,  , 5+0+2:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 8+0+5:3:0:0:1, 5+0+1:0:0:0:0, 8+0+3:0:0:0:1, 8+0+5:1:0:0:1, 7+0+0:0:0:0:0,  , 4+0+0:0:0:0:0, 1+0+1:0:0:0:0, 5+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0,  , 5+0+1:0:0:0:1, 3+0+1:0:0:0:1, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 5+0+7:0:0:0:0, 8+0+4:0:0:0:0, 3+0+3:0:0:0:0, 4+0+5:0:0:0:0, 5+0+6:0:0:0:0, 5+0+2:1:0:0:1, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 138+0+66:5:0:0:6
Db major (5b), 5+0+4:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0,  , 3+0+3:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0,  , 6+0+2:0:0:0:0, 3+0+0:0:0:0:0, 5+0+4:0:0:0:1, 8+0+5:0:0:0:1, 3+0+0:0:0:0:0,  , 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+4:0:0:0:0, 2+0+1:0:0:0:0,  , 4+0+3:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 7+0+4:0:0:0:0, 7+0+5:0:0:0:1, 5+0+4:0:0:0:0, 5+0+4:0:0:0:1, 7+0+3:0:0:0:0, 5+0+4:0:0:0:0, 2+0+0:0:0:0:0, 111+0+65:0:0:0:4
B major (5#), 7+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+1:0:0:0:0,  , 6+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0,  , 9+0+5:1:0:0:2, 6+0+1:0:0:0:0, 9+0+4:1:0:0:1, 9+0+5:1:0:0:1, 8+0+1:0:0:0:0,  , 4+0+2:0:0:0:0, 0+0+0:0:0:0:0, 6+0+2:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0,  , 6+0+1:1:0:0:1, 3+0+1:0:0:0:1, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 6+0+5:0:0:0:0, 9+0+4:0:0:0:0, 5+0+3:0:0:0:0, 6+0+5:0:0:0:0, 5+0+8:0:0:0:1, 6+0+5:1:0:0:1, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 154+0+76:5:0:0:8
Bb minor (5b), 5+0+4:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0,  , 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0,  , 6+0+2:0:0:0:0, 3+0+0:0:0:0:0, 5+0+4:0:0:0:0, 8+0+5:0:0:0:0, 3+0+0:0:0:0:0,  , 5+0+3:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+4:0:0:0:0, 2+0+1:0:0:0:0,  , 4+0+3:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 7+0+4:0:0:0:0, 7+0+5:0:0:0:1, 5+0+4:0:0:0:0, 5+0+4:0:0:0:1, 7+0+3:0:0:0:0, 5+0+4:0:0:0:0, 2+0+0:0:0:0:0, 111+0+65:0:0:0:2
G# minor (5#), 7+0+2:0:0:0:0, 3+0+2:0:0:0:0, 4+0+1:0:0:0:0,  , 6+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+2:0:0:0:0,  , 9+0+5:1:0:0:2, 6+0+1:0:0:0:0, 9+0+4:1:0:0:1, 9+0+5:1:0:0:1, 8+0+1:0:0:0:0,  , 4+0+0:0:0:0:0, 0+0+1:0:0:0:0, 6+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0,  , 6+0+1:1:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 6+0+5:0:0:0:0, 9+0+4:0:0:0:0, 5+0+3:0:0:0:0, 6+0+5:0:0:0:0, 5+0+6:0:0:0:0, 6+0+3:1:0:0:1, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 155+0+68:5:0:0:6
Gb major (6b), 7+0+4:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0,  , 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0,  , 8+0+2:0:0:0:0, 4+0+0:0:0:0:0, 7+0+4:0:0:0:0, 9+0+5:0:0:0:0, 4+0+0:0:0:0:0,  , 7+0+1:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+4:0:0:0:0, 3+0+3:0:0:0:1,  , 5+0+3:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 9+0+4:0:0:0:0, 7+0+5:0:0:0:1, 6+0+2:0:0:0:0, 6+0+3:0:0:0:0, 8+0+3:0:0:0:0, 6+0+4:0:0:0:0, 2+0+0:0:0:0:0, 145+0+62:0:0:0:2
F# major (6#), 7+0+2:0:0:0:1, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0,  , 7+0+2:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 7+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+4:0:0:0:0,  , 10+0+5:1:0:0:2, 6+0+1:0:0:0:0, 10+0+3:0:0:0:0, 10+0+7:0:0:0:1, 8+0+1:0:0:0:0,  , 5+0+0:0:0:0:0, 0+0+1:0:0:0:0, 7+0+2:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:0,  , 7+0+1:0:0:0:0, 4+0+1:0:0:0:1, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 4+0+7:0:0:0:0, 9+0+4:0:0:0:1, 5+0+3:0:0:0:0, 6+0+5:0:0:0:0, 5+0+6:0:0:0:0, 7+0+3:0:0:0:0, 5+0+1:0:0:0:0, 2+0+0:0:0:0:0, 169+0+74:1:0:0:6
Eb minor (6b), 7+0+4:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0,  , 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0,  , 8+0+3:0:0:0:0, 4+0+2:0:0:0:0, 7+0+4:0:0:0:1, 9+0+5:0:0:0:1, 4+0+0:0:0:0:0,  , 7+0+1:0:0:0:0, 0+0+0:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0,  , 5+0+3:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 9+0+3:0:0:0:0, 7+0+5:0:0:0:1, 6+0+6:0:0:0:0, 6+0+3:0:0:0:0, 8+0+3:0:0:0:0, 6+0+4:0:0:0:0, 2+0+0:0:0:0:0, 145+0+67:0:0:0:3
D# minor (6#), 7+0+2:0:0:0:1, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0,  , 7+0+2:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 7+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+2:0:0:0:0,  , 10+0+5:1:0:0:2, 6+0+1:0:0:0:0, 10+0+3:0:0:0:0, 10+0+7:0:0:0:1, 8+0+1:0:0:0:0,  , 5+0+0:0:0:0:0, 0+0+1:0:0:0:0, 7+0+2:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:0,  , 7+0+1:0:0:0:0, 4+0+1:0:0:0:1, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 4+0+7:0:0:0:0, 9+0+4:0:0:0:1, 5+0+3:0:0:0:0, 6+0+5:0:0:0:0, 5+0+6:0:0:0:0, 7+0+3:0:0:0:0, 5+0+1:0:0:0:0, 2+0+0:0:0:0:0, 169+0+72:1:0:0:6
