 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, rowcost
Eb major (3b), 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 6+0:2:0:0:4, 8+0:0:0:0:2, 1+0:0:0:0:0, 6+2:0:0:2:2, 2+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:2, 7+0:1:0:0:4, 1+0:0:0:0:1, 3+0:1:0:0:2, 7+3:0:0:2:3, 6+1:0:1:0:2, 10+1:1:1:0:3, 1+0:0:0:0:0, 8+3:0:0:2:2, 5+0:0:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:2, 8+0:2:0:0:5, 4+0:0:0:0:2, 1+0:0:0:0:1, 141+10:11:2:6:64
A major (3#), 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:1, 8+0:2:0:0:0, 10+0:1:0:0:0, 5+0:2:0:0:1, 8+2:6:0:2:4, 2+0:0:0:0:0, 6+0:4:0:0:3, 4+0:1:0:0:0, 3+0:0:0:0:0, 9+0:4:0:0:3, 5+0:2:0:0:2, 5+0:1:0:0:0, 9+3:6:0:2:4, 8+1:4:1:0:3, 10+1:6:1:0:5, 3+0:1:0:0:1, 10+3:8:0:2:5, 5+0:0:0:0:0, 6+0:4:0:0:2, 3+0:0:0:0:0, 9+0:3:0:0:2, 9+0:2:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 188+10:69:2:6:41
C minor (3b), 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 6+0:1:0:0:0, 1+0:0:0:0:0, 7+0:2:0:0:1, 9+0:0:0:0:0, 2+0:0:0:0:0, 6+2:0:0:2:3, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 7+3:0:0:2:3, 7+1:0:1:0:2, 9+1:1:1:0:3, 1+0:0:0:0:0, 8+3:0:0:2:3, 4+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:0, 5+0:2:0:0:1, 9+0:2:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 139+10:13:2:6:25
F# minor (3#), 5+0:1:0:0:3, 3+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:2:0:0:4, 4+0:1:0:0:3, 9+0:2:0:0:4, 11+0:1:0:0:4, 5+0:2:0:0:4, 8+2:6:0:2:6, 3+0:0:0:0:1, 7+0:3:0:0:4, 5+0:1:0:0:3, 4+0:0:0:0:1, 10+0:4:0:0:6, 5+0:2:0:0:4, 6+0:1:0:0:3, 9+3:6:0:2:6, 9+1:4:1:0:5, 10+1:6:1:0:8, 3+0:1:0:0:3, 10+3:8:0:2:8, 6+0:0:0:0:2, 6+0:4:0:0:5, 3+0:0:0:0:2, 9+0:2:0:0:4, 10+0:2:0:0:4, 5+0:0:0:0:2, 4+0:1:0:0:2, 210+10:66:2:6:123
Ab major (4b), 4+0:0:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:2, 2+0:0:0:0:1, 7+0:2:0:0:5, 9+0:0:0:0:3, 2+0:0:0:0:1, 6+2:0:0:2:2, 3+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:4, 2+0:0:0:0:1, 4+0:1:0:0:3, 7+3:0:0:2:3, 6+1:1:1:0:2, 11+1:1:1:0:4, 1+0:0:0:0:1, 9+3:0:0:2:2, 6+0:0:0:0:4, 6+0:1:0:0:3, 5+0:0:0:0:2, 7+0:1:0:0:3, 9+0:2:0:0:6, 5+0:0:0:0:3, 1+0:0:0:0:1, 166+10:12:2:6:87
E major (4#), 4+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:2, 5+0:1:0:0:1, 9+0:2:0:0:2, 11+0:1:0:0:1, 6+0:2:0:0:2, 8+2:6:0:2:4, 3+0:0:0:0:0, 6+0:3:0:0:3, 5+0:1:0:0:1, 4+0:0:0:0:0, 9+0:4:0:0:4, 6+0:2:0:0:2, 6+0:1:0:0:1, 9+3:6:0:2:4, 7+1:4:1:0:4, 11+1:6:1:0:6, 3+0:1:0:0:1, 11+3:8:0:2:6, 6+0:0:0:0:0, 7+0:4:0:0:4, 4+0:0:0:0:0, 10+0:2:0:0:2, 10+0:2:0:0:2, 5+0:0:0:0:0, 3+0:1:0:0:1, 213+10:66:2:6:60
F minor (4b), 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:2, 8+0:0:0:0:0, 3+0:0:0:0:0, 7+2:0:0:2:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 8+3:0:0:2:2, 5+1:1:1:0:2, 12+1:1:1:0:2, 2+0:0:0:0:0, 10+3:0:0:2:2, 5+0:0:0:0:0, 7+0:1:0:0:1, 5+0:0:0:0:0, 8+0:1:0:0:1, 8+0:2:0:0:2, 4+0:0:0:0:0, 0+0:0:0:0:0, 155+10:12:2:6:20
C# minor (4#), 5+0:1:0:0:4, 3+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:4, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:3, 6+0:1:0:0:4, 2+0:0:0:0:2, 4+0:0:0:0:2, 6+0:2:0:0:5, 5+0:1:0:0:4, 9+0:2:0:0:5, 11+0:1:0:0:5, 6+0:2:0:0:5, 8+2:6:0:2:6, 4+0:0:0:0:2, 7+0:3:0:0:5, 5+0:1:0:0:4, 5+0:0:0:0:2, 10+0:4:0:0:7, 7+0:2:0:0:5, 6+0:1:0:0:4, 9+3:6:0:2:6, 7+1:4:1:0:6, 12+1:6:1:0:9, 3+0:1:0:0:3, 11+3:8:0:2:8, 7+0:0:0:0:3, 7+0:4:0:0:5, 5+0:0:0:0:3, 11+0:2:0:0:6, 10+0:2:0:0:5, 6+0:0:0:0:3, 3+0:1:0:0:3, 228+10:66:2:6:154
Db major (5b), 5+0:0:0:0:3, 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:3, 7+0:1:0:0:5, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:3, 7+0:0:0:0:3, 3+0:0:0:0:2, 8+0:2:0:0:6, 10+0:0:0:0:5, 3+0:0:0:0:2, 5+2:0:0:2:2, 4+0:0:0:0:3, 6+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 7+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:4, 6+3:0:0:2:3, 7+1:1:1:0:3, 11+1:1:1:0:5, 1+0:0:0:0:1, 8+3:0:0:2:3, 7+0:0:0:0:5, 5+0:1:0:0:4, 6+0:0:0:0:4, 8+0:1:0:0:4, 10+0:2:0:0:7, 6+0:0:0:0:4, 2+0:0:0:0:1, 190+10:13:2:6:116
B major (5#), 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 7+0:2:0:0:3, 6+0:1:0:0:2, 10+0:2:0:0:3, 12+0:1:0:0:2, 7+0:2:0:0:3, 9+2:6:0:2:5, 3+0:0:0:0:0, 5+0:3:0:0:3, 6+0:1:0:0:2, 4+0:0:0:0:1, 9+0:4:0:0:5, 6+0:2:0:0:3, 7+0:1:0:0:2, 10+3:6:0:2:5, 7+1:4:1:0:4, 12+1:6:1:0:7, 4+0:1:0:0:2, 12+3:8:0:2:7, 7+0:0:0:0:1, 8+0:4:0:0:5, 5+0:0:0:0:1, 9+0:2:0:0:3, 11+0:2:0:0:2, 6+0:0:0:0:1, 3+0:1:0:0:1, 235+10:66:2:6:88
Bb minor (5b), 4+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:3, 9+0:0:0:0:1, 2+0:0:0:0:0, 4+2:0:0:2:2, 4+0:0:0:0:1, 7+0:0:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:1, 8+0:1:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:1, 5+3:0:0:2:2, 7+1:1:1:0:2, 10+1:1:1:0:3, 0+0:0:0:0:0, 7+3:0:0:2:2, 6+0:0:0:0:1, 4+0:1:0:0:2, 5+0:0:0:0:1, 8+0:0:0:0:2, 9+0:2:0:0:4, 5+0:0:0:0:1, 2+0:0:0:0:0, 172+10:12:2:6:41
G# minor (5#), 5+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:4, 2+0:0:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:4, 5+0:1:0:0:5, 3+0:0:0:0:2, 4+0:0:0:0:3, 8+0:2:0:0:6, 6+0:1:0:0:5, 10+0:2:0:0:6, 12+0:1:0:0:6, 7+0:2:0:0:6, 9+2:6:0:2:6, 3+0:0:0:0:3, 5+0:3:0:0:5, 6+0:1:0:0:5, 4+0:0:0:0:3, 9+0:4:0:0:7, 6+0:2:0:0:6, 7+0:1:0:0:5, 10+3:6:0:2:6, 7+1:4:1:0:7, 12+1:6:1:0:10, 4+0:1:0:0:3, 12+3:8:0:2:9, 7+0:0:0:0:5, 8+0:4:0:0:6, 5+0:0:0:0:4, 9+0:2:0:0:7, 11+0:2:0:0:6, 6+0:0:0:0:4, 3+0:1:0:0:3, 236+10:66:2:6:182
Gb major (6b), 6+0:0:0:0:4, 2+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:4, 7+0:1:0:0:6, 5+0:0:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:4, 4+0:0:0:0:4, 8+0:0:0:0:5, 4+0:0:0:0:3, 9+0:2:0:0:7, 11+0:0:0:0:6, 4+0:0:0:0:3, 6+2:0:0:2:2, 5+0:0:0:0:4, 7+0:0:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:4, 8+0:1:0:0:5, 4+0:0:0:0:3, 6+0:1:0:0:5, 7+3:0:0:2:3, 8+1:1:1:0:4, 12+1:1:1:0:6, 2+0:0:0:0:1, 9+3:0:0:2:3, 8+0:0:0:0:6, 5+0:1:0:0:4, 6+0:1:0:0:5, 9+0:1:0:0:6, 11+0:2:0:0:8, 7+0:0:0:0:5, 3+0:0:0:0:2, 220+10:14:2:6:148
F# major (6#), 6+0:1:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:0, 5+0:0:0:0:1, 6+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 8+0:2:0:0:4, 6+0:1:0:0:3, 11+0:2:0:0:4, 13+0:1:0:0:4, 7+0:2:0:0:4, 9+2:6:0:2:6, 4+0:0:0:0:1, 6+0:3:0:0:4, 7+0:1:0:0:3, 5+0:0:0:0:1, 10+0:4:0:0:6, 6+0:2:0:0:4, 8+0:1:0:0:3, 10+3:6:0:2:6, 8+1:4:1:0:5, 12+1:6:1:0:8, 4+0:1:0:0:3, 12+3:8:0:2:8, 8+0:0:0:0:2, 8+0:4:0:0:5, 5+0:0:0:0:2, 9+0:2:0:0:4, 12+0:2:0:0:4, 7+0:0:0:0:2, 4+0:1:0:0:2, 257+10:66:2:6:123
Eb minor (6b), 6+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 7+0:0:0:0:1, 3+0:0:0:0:0, 8+0:2:0:0:4, 10+0:0:0:0:2, 3+0:0:0:0:0, 6+2:0:0:2:2, 4+0:0:0:0:2, 7+0:0:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:2, 9+0:1:0:0:4, 3+0:0:0:0:1, 5+0:1:0:0:2, 7+3:0:0:2:3, 8+1:0:1:0:2, 11+1:1:1:0:3, 2+0:0:0:0:0, 8+3:0:0:2:2, 7+0:0:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:2, 8+0:1:0:0:2, 10+0:2:0:0:5, 6+0:0:0:0:2, 3+0:0:0:0:1, 195+10:13:2:6:66
D# minor (6#), 6+0:1:0:0:5, 4+0:1:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 6+0:1:0:0:5, 4+0:1:0:0:4, 3+0:0:0:0:2, 6+0:0:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:3, 4+0:0:0:0:4, 8+0:2:0:0:7, 6+0:1:0:0:6, 11+0:2:0:0:7, 13+0:1:0:0:7, 7+0:2:0:0:7, 9+2:6:0:2:7, 4+0:0:0:0:3, 6+0:3:0:0:5, 7+0:1:0:0:6, 5+0:0:0:0:3, 10+0:4:0:0:7, 6+0:2:0:0:6, 8+0:1:0:0:6, 10+3:6:0:2:7, 8+1:4:1:0:7, 12+1:6:1:0:11, 4+0:1:0:0:4, 12+3:8:0:2:10, 8+0:0:0:0:6, 9+0:4:0:0:7, 6+0:0:0:0:5, 9+0:2:0:0:8, 12+0:2:0:0:7, 7+0:0:0:0:5, 4+0:1:0:0:3, 261+10:66:2:6:207
Cb major (7b), 7+0:0:0:0:5, 3+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:4, 7+0:1:0:0:7, 6+0:0:0:0:5, 5+0:0:0:0:4, 5+0:1:0:0:5, 5+0:0:0:0:4, 8+0:1:0:0:6, 5+0:0:0:0:4, 10+0:2:0:0:8, 12+0:0:0:0:7, 5+0:0:0:0:4, 7+2:0:0:2:2, 5+0:0:0:0:5, 7+0:0:0:0:4, 7+0:1:0:0:6, 5+0:0:0:0:4, 9+0:1:0:0:6, 5+0:0:0:0:4, 7+0:1:0:0:6, 8+3:0:0:2:3, 7+1:1:0:0:5, 13+1:1:0:0:7, 3+0:0:0:0:2, 10+3:0:0:2:3, 9+0:0:0:0:7, 6+0:1:0:0:4, 7+0:1:0:0:6, 10+0:1:0:0:7, 11+0:2:0:0:10, 8+0:0:0:0:6, 3+0:0:0:0:3, 246+10:15:0:6:179
