 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, rowcost
Eb major (3b), 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:1:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 79+0:2:2:0:21
A major (3#), 3+0:1:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 2+0:1:0:0:0, 6+0:2:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 6+0:3:0:0:2, 7+0:3:0:0:2, 7+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:1, 5+0:3:1:0:2, 3+0:1:0:0:1, 7+0:3:0:0:2, 7+0:3:1:0:2, 4+0:2:0:0:1, 7+0:2:0:0:1, 9+0:3:0:0:2, 3+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 220+0:76:2:0:47
C minor (3b), 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:1:0:0:0, 3+0:2:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 6+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 108+0:4:2:0:4
F# minor (3#), 4+0:1:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 5+0:2:0:0:4, 6+0:2:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:1, 6+0:1:0:0:2, 3+0:1:0:0:3, 4+0:1:0:0:2, 4+0:2:0:0:4, 3+0:1:0:0:3, 3+0:1:0:0:3, 3+0:1:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:3, 2+0:1:0:0:1, 7+0:2:0:0:3, 5+0:2:0:0:4, 5+0:1:0:0:2, 5+0:2:0:0:4, 6+0:2:0:0:4, 5+0:2:0:0:4, 3+0:1:0:0:3, 6+0:3:0:0:4, 8+0:3:0:0:5, 7+0:1:0:0:4, 4+0:1:0:0:2, 3+0:1:0:0:2, 5+0:1:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:2, 3+0:1:0:0:3, 5+0:3:1:0:4, 3+0:1:0:0:3, 7+0:3:0:0:5, 7+0:3:1:0:5, 4+0:2:0:0:3, 7+0:2:0:0:4, 9+0:2:0:0:4, 2+0:1:0:0:1, 5+0:2:0:0:3, 4+0:1:0:0:3, 5+0:2:0:0:3, 3+0:1:0:0:3, 227+0:75:2:0:156
Ab major (4b), 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:2:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:1:0:0, 1+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:1:0:1, 2+0:0:0:0:1, 6+0:0:0:0:3, 6+0:0:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:1, 105+0:2:2:0:59
E major (4#), 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 6+0:2:0:0:2, 7+0:2:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 6+0:1:0:0:1, 6+0:2:0:0:2, 5+0:1:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:2, 6+0:2:0:0:2, 3+0:1:0:0:1, 7+0:3:0:0:3, 8+0:3:0:0:3, 8+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 6+0:3:1:0:3, 3+0:1:0:0:1, 8+0:3:0:0:3, 8+0:3:1:0:3, 5+0:2:0:0:2, 8+0:2:0:0:2, 10+0:2:0:0:2, 4+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 3+0:1:0:0:1, 247+0:74:2:0:74
F minor (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 7+0:0:0:0:0, 7+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 121+0:2:2:0:4
C# minor (4#), 3+0:1:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 6+0:2:0:0:5, 7+0:2:0:0:4, 4+0:1:0:0:4, 5+0:1:0:0:4, 6+0:1:0:0:3, 4+0:1:0:0:4, 3+0:1:0:0:3, 3+0:1:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:3, 3+0:1:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:3, 3+0:1:0:0:2, 6+0:1:0:0:5, 6+0:2:0:0:5, 5+0:1:0:0:4, 5+0:2:0:0:5, 6+0:2:0:0:4, 6+0:2:0:0:5, 3+0:1:0:0:3, 7+0:3:0:0:5, 8+0:3:0:0:6, 8+0:1:0:0:5, 5+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:4, 3+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 6+0:3:1:0:5, 3+0:1:0:0:3, 8+0:3:0:0:6, 8+0:3:1:0:6, 5+0:2:0:0:3, 8+0:2:0:0:5, 10+0:3:0:0:6, 4+0:1:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 6+0:2:0:0:5, 3+0:1:0:0:3, 247+0:75:2:0:197
Db major (5b), 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:3, 5+0:2:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:1:0:1, 1+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:1:0:2, 2+0:0:0:0:2, 6+0:2:0:0:5, 7+0:0:0:0:4, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:3, 1+0:0:0:0:1, 140+0:4:2:0:88
B major (5#), 3+0:1:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:3, 7+0:2:0:0:3, 5+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:1, 7+0:1:0:0:2, 7+0:2:0:0:3, 5+0:1:0:0:2, 6+0:2:0:0:3, 6+0:2:0:0:3, 7+0:2:0:0:3, 4+0:1:0:0:2, 7+0:3:0:0:4, 8+0:3:0:0:4, 9+0:1:0:0:3, 6+0:1:0:0:1, 6+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 6+0:3:1:0:4, 4+0:1:0:0:2, 8+0:2:0:0:3, 8+0:3:1:0:4, 5+0:2:0:0:3, 9+0:2:0:0:3, 11+0:2:0:0:3, 5+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:2, 7+0:2:0:0:3, 4+0:1:0:0:2, 279+0:73:2:0:118
